ward,menu_package,address,cost,cost_numeric
26,Street Resurfacing Menu (2024),ON N LA CROSSE AVE FROM W PALMER ST (2200 N) TO W BELDEN AVE (2300 N),"$50,987.61",50987.61
26,Street Resurfacing Menu (2024),ON N LAMON AVE FROM W DICKENS AVE (2100 N) TO W PALMER ST (2200 N),"$58,931.93",58931.93
26,Street Resurfacing Menu (2024),ON N MOZART ST FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N),"$63,759.05",63759.05
26,Street Resurfacing Menu (2024),ON N ST LOUIS AVE FROM W BLOOMINGDALE AVE (1759 N) TO W CORTLAND ST (1900 N),"$64,765.42",64765.42
26,Street Speed Hump Menu (2024),ON N KEELER AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N),"$4,880.00",4880.0
26,Street Speed Hump Menu (2024),ON N SAWYER AVE FROM W CORTLAND ST (1900 N) TO W ARMITAGE AVE (2000 N),"$4,880.00",4880.0
26,Street Speed Hump Menu (2024),ON W BLOOMINGDALE AVE FROM N HUMBOLDT BLVD W (3000 W) TO N KEDZIE AVE (3200 W),"$7,320.00",7320.0
26,Street Speed Hump Menu (2024),ON W HIRSCH ST FROM N KEDZIE AVE (3200 W) TO N SPAULDING AVE (3300 W),"$4,880.00",4880.0
26,Street Speed Hump Menu (2024),ON W PALMER ST FROM N LECLAIRE AVE (5100 W) TO N LARAMIE AVE (5200 W),"$4,880.00",4880.0
26,Street Speed Hump Replacement (2024),ON N KENNETH AVE FROM W CORTLAND ST (1900 N) TO W ARMITAGE AVE (2000 N),$0.00,0.0
26,Street Speed Hump Replacement (2024),ON N LAMON AVE FROM W DICKENS AVE (2100 N) TO W PALMER ST (2200 N),$0.00,0.0
26,Street Speed Hump Replacement (2024),ON N ST LOUIS AVE FROM W BLOOMINGDALE AVE (1759 N) TO W CORTLAND ST (1900 N),$0.00,0.0
27,ADA - Alley Resurfacing Menu (2024),W IMLAY ST & N MILWAUKEE AVE&N NASHVILLE AVE & W DEVON AVE,"$7,245.00",7245.0
27,Alley Resurfacing Menu (2024),214 S WOOD ST; S WOOD ST & W JACKSON BLVD&W ADAMS ST & S HONORE ST,"$18,369.18",18369.18
27,Alley Resurfacing Menu (2024),W CARROLL AVE & N DAMEN AVE&N WOLCOTT AVE & W FULTON ST; 1901 W CARROLL AVE,"$36,198.77",36198.77
27,Alley Resurfacing Menu (2024),W CHICAGO AVE & N MAY ST&N OGDEN AVE & W CHICAGO AVE; 1129 W CHICAGO AVE,"$38,145.50",38145.5
27,Alley Resurfacing Menu (2024),W IMLAY ST & N MILWAUKEE AVE&N NASHVILLE AVE & W DEVON AVE,"$32,383.72",32383.72
27,Bollard Menu (2024),850 N MILWAUKEE AVE,"$2,801.90",2801.9
27,Miscellaneous CDOT Projects (2024),1500 N CLYBOURN AVE,"$47,936.94",47936.94
27,Pavement Markings Menu (2024),W DIVISION ST & N CROSBY ST,"$1,000.00",1000.0
27,Sidewalk Menu (2024),ON W FULTON ST FROM N FRANCISCO AVE (2900 W) TO N SACRAMENTO BLVD (3000 W),"$64,416.40",64416.4
27,Street Bump Outs Menu (2024),W JACKSON BLVD & S THROOP ST,"$10,468.94",10468.94
27,Street Light Pole for High Definition Camera Menu (2024),W MAYPOLE AVE & N PAULINA ST,"$3,000.00",3000.0
27,Street Resurfacing Menu (2024),ON N ALBANY AVE FROM W HURON ST (700 N) TO W CHICAGO AVE (800 N),"$53,904.04",53904.04
27,Street Resurfacing Menu (2024),ON N LAWNDALE AVE FROM W IOWA ST (900 N) TO W THOMAS ST (1100 N),"$120,709.55",120709.55
27,Street Resurfacing Menu (2024),ON N MOHAWK ST FROM N CLYBOURN AVE (1300 N) TO W BLACKHAWK ST (1500 N),"$139,708.00",139708.0
27,Street Resurfacing Menu (2024),ON N PEORIA ST FROM W GRAND AVE (500 N) TO W OHIO ST (600 N),"$26,720.31",26720.31
27,Street Resurfacing Menu (2024),ON N RIDGEWAY AVE FROM W IOWA ST (900 N) TO W DIVISION ST (1200 N),"$190,549.57",190549.57
27,Street Resurfacing Menu (2024),ON N SANGAMON ST FROM W ANCONA ST (660 N) TO W CHICAGO AVE (800 N),"$88,623.43",88623.43
27,Street Resurfacing Menu (2024),ON S CAMPBELL AVE FROM W MADISON ST (0 S) TO W JACKSON BLVD (300 S),"$145,096.56",145096.56
27,Street Resurfacing Menu (2024),ON S HAMILTON AVE FROM W TAYLOR ST (1000 S) TO W ROOSEVELT RD (1200 S),"$101,702.54",101702.54
27,Street Resurfacing Menu (2024),ON S MARSHFIELD AVE FROM W POLK ST (800 S) TO W TAYLOR ST (1000 S),"$85,844.89",85844.89
27,Street Resurfacing Menu (2024),ON W ANCONA ST FROM N GREEN ST (830 W) TO N SANGAMON ST (940 W),"$68,233.65",68233.65
27,Street Resurfacing Menu (2024),ON W HURON ST FROM N GREEN ST (830 W) TO N SANGAMON ST (928 W),"$72,883.65",72883.65
27,Street Resurfacing Menu (2024),ON W MAYPOLE AVE FROM N TALMAN AVE (2630 W) TO N CALIFORNIA AVE (2800 W),"$99,525.57",99525.57
27,Street Resurfacing Menu (2024),ON W MONTICELLO AVE FROM W IOWA ST (900 N) TO W THOMAS ST (1100 N),"$25,472.76",25472.76
27,Street Speed Hump Menu (2024),ON N FRANCISCO AVE FROM W MADISON ST (0 S) TO W WASHINGTON BLVD (100 N),"$4,880.00",4880.0
27,Street Speed Hump Menu (2024),ON N MOHAWK ST FROM N CLYBOURN AVE (1300 N) TO W BLACKHAWK ST (1500 N),"$9,299.12",9299.12
27,Street Speed Hump Menu (2024),ON S HAMILTON AVE FROM W TAYLOR ST (1000 S) TO W ROOSEVELT RD (1200 S),"$4,880.00",4880.0
27,Street Speed Hump Replacement (2024),ON N LAWNDALE AVE FROM W IOWA ST (900 N) TO W THOMAS ST (1100 N),$0.00,0.0
27,Street Speed Hump Replacement (2024),ON N PEORIA ST FROM W GRAND AVE (500 N) TO W OHIO ST (600 N),$0.00,0.0
27,Street Speed Hump Replacement (2024),ON N RIDGEWAY AVE FROM W IOWA ST (900 N) TO W DIVISION ST (1200 N),$0.00,0.0
27,Street Speed Hump Replacement (2024),ON S CAMPBELL AVE FROM W MADISON ST (0 S) TO W JACKSON BLVD (300 S),$0.00,0.0
27,Street Speed Hump Replacement (2024),ON W MAYPOLE AVE FROM N TALMAN AVE (2630 W) TO N CALIFORNIA AVE (2800 W),$0.00,0.0
27,Street Speed Hump Replacement (2024),ON W MONTICELLO AVE FROM W IOWA ST (900 N) TO W THOMAS ST (1100 N),$0.00,0.0
28,Alley Resurfacing Menu (2024),1545 W TAYLOR ST; W TAYLOR ST & S ASHLAND AVE&S LAFLIN ST & W FILLMORE ST,"$17,518.26",17518.26
28,Alley Resurfacing Menu (2024),616 S WESTERN AVE; S WESTERN AVE & W HARRISON ST&W FLOURNOY ST & S CAMPBELL AVE,"$8,450.13",8450.13
28,Alley Resurfacing Menu (2024),W CARROLL AVE & N KILBOURN AVE&N KOSTNER AVE & W LAKE ST; 4441 W CARROLL AVE,"$42,117.38",42117.38
28,Alley Resurfacing Menu (2024),W FILLMORE ST & S LOOMIS ST&S LAFLIN ST & W ROOSEVELT RD; 1425 W FILLMORE ST,"$36,581.54",36581.54
28,Alley Resurfacing Menu (2024),W FULTON BLVD & N HOMAN AVE&N ST LOUIS AVE & W CARROLL AVE,"$33,339.32",33339.32
28,Alley Resurfacing Menu (2024),W FULTON BLVD & N KEDZIE AVE&N HOMAN AVE & W CARROLL AVE,"$92,958.35",92958.35
28,Alley Resurfacing Menu (2024),W GLADYS AVE & S PULASKI RD&S SPRINGFIELD AVE & W VAN BUREN ST,"$41,511.33",41511.33
28,Alley Resurfacing Menu (2024),W JACKSON BLVD & S KILDARE AVE&S KOSTNER AVE & W ADAMS ST,"$31,440.10",31440.1
28,Alley Resurfacing Menu (2024),W LEXINGTON ST & S WESTERN AVE&S CAMPBELL AVE & W POLK ST,"$44,521.04",44521.04
28,Alley Resurfacing Menu (2024),W POLK ST & S WESTERN AVE&S CAMPBELL AVE & W ARTHINGTON ST,"$14,304.61",14304.61
28,Alley Resurfacing Menu (2024),W WASHINGTON BLVD & N CICERO AVE&N LAMON AVE & W WEST END AVE,"$45,404.79",45404.79
28,Alley Resurfacing Menu (2024),W WEST END AVE & N KOSTNER AVE&N KENNETH AVE & W MAYPOLE AVE,"$70,227.52",70227.52
28,Alley Speed Hump Menu (2024),W CARROLL AVE & N KOSTNER AVE&N KILBOURN AVE & W LAKE ST,"$1,450.00",1450.0
28,Alley Speed Hump Replacement (2024),1425 W FILLMORE ST; W FILLMORE ST & S LOOMIS ST&S LAFLIN ST & W ROOSEVELT RD,$0.00,0.0
28,Alley Speed Hump Replacement (2024),1545 W TAYLOR ST; W TAYLOR ST & S ASHLAND AVE&S LAFLIN ST & W FILLMORE ST,$0.00,0.0
28,Alley Speed Hump Replacement (2024),616 S WESTERN AVE; S WESTERN AVE & W HARRISON ST&W FLOURNOY ST & S CAMPBELL AVE,$0.00,0.0
28,Alley Speed Hump Replacement (2024),W FULTON BLVD & N HOMAN AVE&N ST LOUIS AVE & W CARROLL AVE,$0.00,0.0
28,Alley Speed Hump Replacement (2024),W FULTON BLVD & N KEDZIE AVE&N HOMAN AVE & W CARROLL AVE,$0.00,0.0
28,Alley Speed Hump Replacement (2024),W GLADYS AVE & S PULASKI RD&S SPRINGFIELD AVE & W VAN BUREN ST,$0.00,0.0
28,Alley Speed Hump Replacement (2024),W JACKSON BLVD & S KILDARE AVE&S KOSTNER AVE & W ADAMS ST,$0.00,0.0
28,Alley Speed Hump Replacement (2024),W LEXINGTON ST & S WESTERN AVE&S CAMPBELL AVE & W POLK ST,$0.00,0.0
28,Alley Speed Hump Replacement (2024),W POLK ST & S WESTERN AVE&S CAMPBELL AVE & W ARTHINGTON ST,$0.00,0.0
28,Alley Speed Hump Replacement (2024),W WASHINGTON BLVD & N CICERO AVE&N LAMON AVE & W WEST END AVE,$0.00,0.0
28,Alley Speed Hump Replacement (2024),W WEST END AVE & N KOSTNER AVE&N KENNETH AVE & W MAYPOLE AVE,$0.00,0.0
28,Bollard Menu (2024),3322 W GLADYS AVE,"$1,786.94",1786.94
28,Bollard Menu (2024),W OGDEN AVE & W POLK ST,"$1,786.94",1786.94
28,Curb & Gutter Menu (2024),4844 W WASHINGTON BLVD,"$100,000.00",100000.0
28,Floodlight Menu (2024),ON W CARROLL AVE FROM N KILPATRICK AVE (4700 W) TO N CICERO AVE (4800 W),$950.00,950.0
28,Install Helix and Pole for Pod,5000 W GLADYS AVE,"$23,597.06",23597.06
28,Pavement Markings Menu (2024),ON S UNION AVE FROM 1481 S TO W 14TH ST (1400 S),"$3,600.00",3600.0
28,Pavement Markings Menu (2024),ON W CONGRESS PKWY FROM S LOOMIS ST (1400 W) TO S ASHLAND AVE (1600 W),"$2,000.00",2000.0
28,Pavement Markings Menu (2024),W WASHINGTON BLVD & N KOSTNER AVE; W WASHINGTON BLVD & N KILDARE AVE,"$2,700.00",2700.0
28,Sidewalk Menu (2024),ON W MAYPOLE AVE FROM 5140 W TO N LEAMINGTON AVE (5130 W),"$23,096.69",23096.69
28,Street Bump Outs Menu (2024),2121 W HARRISON ST,"$18,769.55",18769.55
28,Street Bump Outs Menu (2024),W WASHINGTON BLVD & N KOSTNER AVE,"$48,000.00",48000.0
28,Street Cul-de-Sac Menu (2024),2440 W WASHBURNE AVE,"$15,778.76",15778.76
28,Street Cul-de-Sac Menu (2024),2900 W TAYLOR ST,"$53,365.08",53365.08
28,Street Resurfacing Menu (2024),N KILPATRICK AVE & W LAKE ST&W FULTON ST & N KILPATRICK AVE,"$17,922.29",17922.29
28,Street Resurfacing Menu (2024),ON N LAVERGNE AVE FROM W WASHINGTON BLVD (100 N) TO W WEST END AVE (150 N),"$37,751.15",37751.15
28,Street Resurfacing Menu (2024),ON S LAFLIN ST FROM 600 S TO W LEXINGTON ST (720 S),"$62,943.02",62943.02
28,Street Resurfacing Menu (2024),ON S SPRINGFIELD AVE FROM W MONROE ST (100 S) TO W WILCOX ST (130 S),"$35,463.12",35463.12
28,Street Resurfacing Menu (2024),ON W FILLMORE ST FROM S THROOP ST (1300 W) TO S LAFLIN ST (1500 W),"$131,559.93",131559.93
28,Street Resurfacing Menu (2024),ON W FLOURNOY ST FROM S WESTERN AVE (2400 W) TO S CAMPBELL AVE (2500 W),"$53,551.73",53551.73
28,Street Resurfacing Menu (2024),ON W GRENSHAW ST FROM S OAKLEY BLVD (2300 W) TO S WESTERN AVE (2400 W),"$72,600.41",72600.41
28,Street Resurfacing Menu (2024),ON W MONROE ST FROM S HAMLIN BLVD (3800 W) TO S PULASKI RD (4000 W),"$125,667.26",125667.26
28,Street Resurfacing Menu (2024),ON W MONROE ST FROM S LAVERGNE AVE (5000 W) TO S LARAMIE AVE (5200 W),"$150,068.71",150068.71
28,Street Resurfacing Menu (2024),S OAKLEY BLVD & W FILLMORE ST,"$17,696.98",17696.98
28,Street Speed Hump Menu (2024),ON S MORGAN ST FROM W ROOSEVELT RD (1200 S) TO W 16TH ST (1600 S),"$19,520.00",19520.0
28,Street Speed Hump Replacement (2024),ON N LAVERGNE AVE FROM W WASHINGTON BLVD (100 N) TO W WEST END AVE (150 N),$0.00,0.0
28,Street Speed Hump Replacement (2024),ON S SPRINGFIELD AVE FROM W MONROE ST (100 S) TO W WILCOX ST (130 S),$0.00,0.0
28,Street Speed Hump Replacement (2024),ON W FILLMORE ST FROM S THROOP ST (1300 W) TO S LAFLIN ST (1500 W),$0.00,0.0
28,Street Speed Hump Replacement (2024),ON W MONROE ST FROM S HAMLIN BLVD (3800 W) TO S PULASKI RD (4000 W),$0.00,0.0
28,Street Speed Hump Replacement (2024),ON W MONROE ST FROM S LAVERGNE AVE (5000 W) TO S LARAMIE AVE (5200 W),$0.00,0.0
29,Alley Resurfacing Menu (2024),1734 N NEW ENGLAND AVE; N NEW ENGLAND AVE & W WABANSIA AVE&W BLOOMINGDALE AVE & N NEWLAND AVE,"$38,114.60",38114.6
29,Alley Resurfacing Menu (2024),N MASSASOIT AVE & W CHICAGO AVE&W IOWA ST & N WALLER AVE,"$35,084.03",35084.03
29,Alley Resurfacing Menu (2024),N NASHVILLE AVE & W BLOOMINGDALE AVE&W WABANSIA AVE & N NATCHEZ AVE,"$39,857.00",39857.0
29,Alley Resurfacing Menu (2024),N OAK PARK AVE & W BLOOMINGDALE AVE&W CORTLAND ST & N NEWCASTLE AVE; 1858 N OAK PARK AVE,"$36,229.67",36229.67
29,Alley Resurfacing Menu (2024),N PARKSIDE AVE & W WABANSIA AVE; N MAJOR AVE & W BLOOMINGDALE AVE,"$31,730.17",31730.17
29,Alley Resurfacing Menu (2024),N WALLER AVE & W DIVISION ST&W POTOMAC AVE & N PARKSIDE AVE; 1255 N WALLER,"$29,973.49",29973.49
29,Alley Resurfacing Menu (2024),AVE S LAVERGNE AVE & W JACKSON BLVD&W GLADYS AVE & S CICERO AVE; 4847 W JACKSON BLVD; 315 S LAVERGNE AVE,"$71,803.46",71803.46
29,Alley Resurfacing Menu (2024),S MAYFIELD AVE & W MADISON ST&W ADAMS BLVD & S MASON AVE; 106 S MAYFIELD AVE,"$72,038.71",72038.71
29,Alley Resurfacing Menu (2024),W BLOOMINGDALE AVE & N MENARD AVE&N CENTRAL AVE & W WABANSIA AVE,"$49,710.16",49710.16
29,Alley Resurfacing Menu (2024),W BLOOMINGDALE AVE & N NATCHEZ AVE&N NAGLE AVE & W WABANSIA AVE; 1713 N,"$36,491.17",36491.17
29,Alley Resurfacing Menu (2024),NATCHEZ AVE W CONGRESS PKWY & S LOTUS AVE&S CENTRAL AVE & W HARRISON ST; 5525 W CONGRESS PKWY,"$48,789.57",48789.57
29,Alley Resurfacing Menu (2024),W IOWA ST & N AUSTIN BLVD&N MAYFIELD AVE & W WALTON ST,"$28,861.07",28861.07
29,Alley Resurfacing Menu (2024),W IOWA ST & N MAYFIELD AVE&N AUSTIN BLVD & W RICE ST,"$28,675.66",28675.66
29,Alley Resurfacing Menu (2024),W NORTH AVE & N NEWCASTLE AVE&N NEW ENGLAND AVE & W WABANSIA AVE,"$24,473.20",24473.2
29,Alley Resurfacing Menu (2024),W NORTH AVE & N WALLER AVE&N PARKSIDE AVE & W LE MOYNE ST,"$60,448.68",60448.68
29,Alley Resurfacing Menu (2024),W WALTON ST & N AUSTIN BLVD&N MAYFIELD AVE & W AUGUSTA BLVD,"$28,799.27",28799.27
29,Alley Speed Hump Replacement (2024),1713 N NATCHEZ AVE; W BLOOMINGDALE AVE & N NATCHEZ AVE&N NAGLE AVE & W WABANSIA AVE,$0.00,0.0
29,Alley Speed Hump Replacement (2024),N MAJOR AVE & W BLOOMINGDALE AVE; N PARKSIDE AVE & W WABANSIA AVE,$0.00,0.0
29,Alley Speed Hump Replacement (2024),N MASSASOIT AVE & W CHICAGO AVE&W IOWA ST & N WALLER AVE,$0.00,0.0
29,Alley Speed Hump Replacement (2024),N NASHVILLE AVE & W BLOOMINGDALE AVE&W WABANSIA AVE & N NATCHEZ AVE,$0.00,0.0
29,Alley Speed Hump Replacement (2024),S LAVERGNE AVE & W JACKSON BLVD&W GLADYS AVE & S CICERO AVE; 4847 W JACKSON BLVD; 315 S LAVERGNE AVE,$0.00,0.0
29,Alley Speed Hump Replacement (2024),S MAYFIELD AVE & W MADISON ST&W ADAMS BLVD & S MASON AVE; 106 S MAYFIELD AVE,$0.00,0.0
29,Alley Speed Hump Replacement (2024),W BLOOMINGDALE AVE & N MENARD AVE&N CENTRAL AVE & W WABANSIA AVE,$0.00,0.0
29,Alley Speed Hump Replacement (2024),W CONGRESS PKWY & S LOTUS AVE&S CENTRAL AVE & W HARRISON ST; 5525 W CONGRESS PKWY,$0.00,0.0
29,Alley Speed Hump Replacement (2024),W NORTH AVE & N PARKSIDE AVE&N WALLER AVE & W LE MOYNE ST,$0.00,0.0
29,Bollard Menu (2024),10 S MENARD AVE; ON S MENARD AVE FROM 10 S TO W MADISON ST (0 S),"$1,344.94",1344.94
29,Bollard Menu (2024),7101 W BELMONT AVE,"$5,702.79",5702.79
29,Bollard Menu (2024),S MENARD AVE & W MADISON ST,"$1,786.94",1786.94
29,Curb & Gutter Menu (2024),2522 N NEVA AVE,"$10,811.62",10811.62
29,Curb & Gutter Menu (2024),5245 W QUINCY ST,"$9,874.73",9874.73
29,Miscellaneous CDOT Projects (2024),1201 N MENARD AVE,$660.00,660.0
29,Miscellaneous CDOT Projects (2024),5000 W GLADYS AVE,$660.00,660.0
29,Miscellaneous CDOT Projects (2024),5936 W LAKE ST,"$3,700.00",3700.0
29,Miscellaneous CDOT Projects (2024),N AUSTIN BLVD & W WASHINGTON BLVD; S AUSTIN BLVD & W ADAMS BLVD; W MADISON ST & N MENARD AVE; N PARKSIDE AVE & W LAKE ST; N MENARD AVE & W RACE AVE; W MADISON ST & N LARAMIE AVE; W ROOSEVELT RD & S MASON AVE; N CENTRAL PARK AVE & W DICKENS AVE; N AUSTIN AVE & W DICKENS AVE,"$130,000.00",130000.0
29,Miscellaneous CDOT Projects (2024),ON W DIVISION ST FROM N CENTRAL AVE (5600 W) TO N AUSTIN BLVD (6000 W),"$25,900.00",25900.0
29,Miscellaneous CDOT Projects (2024),W DIVISION ST & N MENARD AVE,"$3,700.00",3700.0
29,Pavement Markings Menu (2024),ON W FLOURNOY ST FROM S LOTUS AVE (5500 W) TO S CENTRAL AVE (5600 W),$600.00,600.0
29,Sidewalk Menu (2024),1600 N NEW ENGLAND AVE,"$24,412.51",24412.51
29,Sidewalk Menu (2024),1645 N NORMANDY AVE,"$5,926.38",5926.38
29,Sidewalk Menu (2024),1700 N NARRAGANSETT AVE,"$11,691.43",11691.43
29,Sidewalk Menu (2024),1755 N NEW ENGLAND AVE,"$12,601.72",12601.72
29,Sidewalk Menu (2024),1958 N NATOMA AVE,"$6,421.72",6421.72
29,Sidewalk Menu (2024),5070 W HARRISON ST,"$11,072.63",11072.63
29,Sidewalk Menu (2024),5074 W FLOURNOY ST,"$14,299.65",14299.65
29,Sidewalk Menu (2024),5444 W JACKSON BLVD,"$1,327.93",1327.93
29,Sidewalk Menu (2024),5801 W MADISON ST,$861.92,861.92
29,Sidewalk Menu (2024),5825 W ARTHINGTON ST,"$28,791.88",28791.88
29,Sidewalk Menu (2024),7035 W SCHOOL ST,"$6,285.12",6285.12
29,Sidewalk Menu (2024),ON S MASON AVE FROM W ARTHINGTON ST (1000 S) TO W FILLMORE ST (1100 S); 1002 S MASON AVE,"$33,588.08",33588.08
29,Street Resurfacing Menu (2024),ON N OCONTO AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3300 N),"$59,938.53",59938.53
29,Street Resurfacing Menu (2024),ON N OCTAVIA AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE (3200 N),"$57,345.43",57345.43
29,Street Resurfacing Menu (2024),ON N OSCEOLA AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3300 N),"$56,487.68",56487.68
29,Street Resurfacing Menu (2024),ON N PARKSIDE AVE FROM W IOWA ST (900 N) TO W AUGUSTA BLVD (1000 N),"$52,471.75",52471.75
29,Street Resurfacing Menu (2024),ON N PARKSIDE AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N),"$48,531.25",48531.25
29,Street Resurfacing Menu (2024),ON S LOTUS AVE FROM W VAN BUREN ST (400 S) TO W CONGRESS PKWY (500 S),"$34,234.55",34234.55
29,Street Resurfacing Menu (2024),ON W VAN BUREN ST FROM S LAVERGNE AVE (5000 W) TO S LEAMINGTON AVE (5100 W),"$99,377.86",99377.86
29,Street Speed Hump Menu (2024),ON N MASON AVE FROM W HIRSCH ST (1400 N) TO W NORTH AVE (1600 N),"$9,760.00",9760.0
29,Street Speed Hump Menu (2024),ON N NORMANDY AVE FROM W BLOOMINGDALE AVE (1800 N) TO W CORTLAND ST (1900 N),"$4,880.00",4880.0
29,Street Speed Hump Menu (2024),ON N PARKSIDE AVE FROM 1726 N TO W NORTH AVE (1600 N),"$7,320.00",7320.0
29,Street Speed Hump Menu (2024),ON N PARKSIDE AVE FROM W AUGUSTA BLVD (1000 N) TO W THOMAS ST (1100 N),"$4,880.00",4880.0
29,Street Speed Hump Menu (2024),ON S LOTUS AVE FROM W JACKSON BLVD (300 S) TO W GLADYS AVE (330 S),"$2,440.00",2440.0
29,Street Speed Hump Menu (2024),ON W ALTGELD ST FROM N NORDICA AVE (7100 W) TO N NEVA AVE (7160 W),"$4,880.00",4880.0
29,Street Speed Hump Menu (2024),ON W WABANSIA AVE FROM N CENTRAL AVE (5600 W) TO N MAJOR AVE (5700 W),"$4,880.00",4880.0
29,Street Speed Hump Replacement (2024),ON N OCONTO AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3300 N),$0.00,0.0
29,Street Speed Hump Replacement (2024),ON N OCTAVIA AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE (3200 N),$0.00,0.0
29,Street Speed Hump Replacement (2024),ON N PARKSIDE AVE FROM W AUGUSTA BLVD (1000 N) TO W IOWA ST (900 N),$0.00,0.0
29,Street Speed Hump Replacement (2024),ON N WALLER AVE FROM W LE MOYNE ST (1500 N) TO W NORTH AVE (1600 N),$0.00,0.0
30,(2024) Miscellaneous CDOT Projects (2024),3425 N MAJOR AVE,"$3,700.00",3700.0
30,ADA - Alley Resurfacing Menu (2024),3401 N AVERS AVE; N AVERS AVE & W ROSCOE ST&W CORNELIA AVE & N HAMLIN AVE,"$7,245.00",7245.0
30,Alley Apron Menu (2024),2616 N MASON AVE,"$14,614.74",14614.74
30,Alley Apron Menu (2024),5159 W GRACE ST,"$47,528.16",47528.16
30,Alley Apron Menu (2024),6200 W MELROSE ST,"$28,106.51",28106.51
30,Alley Resurfacing Menu (2024),3300 N KENNETH AVE; N KENNETH AVE & W SCHOOL ST&W ROSCOE ST & N KILBOURN AVE,"$43,177.63",43177.63
30,Alley Resurfacing Menu (2024),3401 N AVERS AVE; N AVERS AVE & W ROSCOE ST&W CORNELIA AVE & N HAMLIN AVE,"$35,207.63",35207.63
30,Alley Resurfacing Menu (2024),3600 N TRIPP AVE; N TRIPP AVE & W ADDISON ST&W WAVELAND AVE & N MILWAUKEE AVE,"$31,404.55",31404.55
30,Alley Resurfacing Menu (2024),5701 W CORNELIA AVE; W CORNELIA AVE & N MAJOR AVE&N MENARD AVE & W NEWPORT,"$41,511.33",41511.33
30,Alley Resurfacing Menu (2024),AVE N NARRAGANSETT AVE & W WELLINGTON AVE&W BARRY AVE & N MELVINA AVE; 3001 N,"$20,408.62",20408.62
30,Alley Resurfacing Menu (2024),NARRAGANSETT AVE W PATTERSON AVE & N LOCKWOOD AVE&N LONG AVE & W WAVELAND AVE; 5300 W PATTERSON AVE,"$33,310.74",33310.74
30,Alley Resurfacing Menu (2024),W ROSCOE ST & N LINDER AVE&N CENTRAL AVE & W HENDERSON ST; 5501 W ROSCOE ST,"$34,078.60",34078.6
30,Alley Speed Hump Menu (2024),3302 N KOSTNER AVE,$725.00,725.0
30,Alley Speed Hump Menu (2024),3600 N TRIPP AVE; N TRIPP AVE & W ADDISON ST&W WAVELAND AVE & N MILWAUKEE AVE,$0.00,0.0
30,Alley Speed Hump Menu (2024),N MILWAUKEE AVE & N KEELER AVE; W ADDISON ST & N MILWAUKEE AVE,"$4,350.00",4350.0
30,Alley Speed Hump Menu (2024),W ADDISON ST & N LAVERGNE AVE&N LAMON AVE & W PATTERSON AVE,"$1,450.00",1450.0
30,Alley Speed Hump Menu (2024),W ROSCOE ST & N LINDER AVE&N CENTRAL AVE & W HENDERSON ST; 5501 W ROSCOE ST,$0.00,0.0
30,Alley Speed Hump Replacement (2024),3300 N KENNETH AVE; N KENNETH AVE & W SCHOOL ST&W ROSCOE ST & N KILBOURN AVE,$0.00,0.0
30,Alley Speed Hump Replacement (2024),3401 N AVERS AVE; N AVERS AVE & W ROSCOE ST&W CORNELIA AVE & N HAMLIN AVE,$0.00,0.0
30,Alley Speed Hump Replacement (2024),5701 W CORNELIA AVE; W CORNELIA AVE & N MAJOR AVE&N MENARD AVE & W NEWPORT,$0.00,0.0
30,Alley Speed Hump Replacement (2024),AVE N NARRAGANSETT AVE & W WELLINGTON AVE&W BARRY AVE & N MELVINA AVE; 3001 N NARRAGANSETT AVE,$0.00,0.0
30,Curb & Gutter Menu (2024),2718 N MANGO AVE,"$5,687.76",5687.76
30,Curb & Gutter Menu (2024),6156 W BELMONT AVE,"$48,251.14",48251.14
30,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",W ADDISON ST & N CENTRAL AVE; 5645 W ADDISON ST,$350.00,350.0
30,Miscellaneous CDOT Projects (2024),3638 N PULASKI RD,"$3,700.00",3700.0
30,Miscellaneous CDOT Projects (2024),N PULASKI RD & W ADDISON ST; N MARMORA AVE & W ADDISON ST,"$7,400.00",7400.0
30,Miscellaneous CDOT Projects (2024),W ROSCOE ST & N KENTON AVE,"$7,400.00",7400.0
30,Pavement Markings Menu (2024),ON N LONG AVE FROM W GRACE ST (3800 N) TO W IRVING PARK RD (4000 N),"$175,000.00",175000.0
30,Playground Improvements at William Gray Elementary 30th,3730 N LARAMIE AVE,"$150,000.00",150000.0
30,Sidewalk Menu (2024),2559 N MCVICKER AVE,"$13,781.19",13781.19
30,Sidewalk Menu (2024),2625 N PARKSIDE AVE,"$3,835.38",3835.38
30,Sidewalk Menu (2024),2643 N PARKSIDE AVE,"$7,411.16",7411.16
30,Sidewalk Menu (2024),3036 N MARMORA AVE; ON N MARMORA AVE FROM W WELLINGTON AVE (3000 N) TO W BARRY AVE (3100 N),"$4,920.49",4920.49
30,Sidewalk Menu (2024),3104 N MENARD AVE,"$1,214.92",1214.92
