"year","ward","GEOID_Full","funding_share","total_cost","num_projects","median_income","income_moe","pb_share","pct_under25k","pct_25k_49k","pct_50k_74k","pct_75k_125k","ward_median_income","ward_median_income_10k","income_10k","inc_x_pb","year_f","drop_reason"
2023,26,"170312426003",0.014387,21033.77,2,91184,22419,0,0.153837941710259,0.199423508060211,0.150101419878296,0.220668303619088,77122.7659153169,7.71227659153169,9.1184,0,"2023",NA
2023,27,"170310803003",0.100443,150664.74,2,145069,76507,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,14.5069,0,"2023",NA
2023,27,"170310804003",0.001934,2900.88,1,233214,101701,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,23.3214,0,"2023",NA
2023,27,"170312312001",0.180703,271055.53,5,35417,12556,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,3.5417,0,"2023",NA
2023,27,"170312315005",0.007329,10993.89,2,28203,10540,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,2.8203,0,"2023",NA
2023,27,"170312420002",0.032449,48673.82,1,178338,37976,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,17.8338,0,"2023",NA
2023,27,"170312420003",0.038799,58197.93,1,87794,20002,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,8.7794,0,"2023",NA
2023,27,"170312435001",0.037091,55637.11,1,149737,25658,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,14.9737,0,"2023",NA
2023,27,"170312804001",0.068704,103056.34,2,36681,35714,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,3.6681,0,"2023",NA
2023,27,"170312808001",0.002,3000,1,31500,18114,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,3.15,0,"2023",NA
2023,27,"170318331001",0.003413,5118.75,1,145517,125808,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,14.5517,0,"2023",NA
2023,27,"170318331002",0.009333,14000,1,223514,40619,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,22.3514,0,"2023",NA
2023,27,"170318366001",0.016363,24544.47,1,90833,33595,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,9.0833,0,"2023",NA
2023,27,"170318367002",0.00127,1905.51,1,80202,61850,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,8.0202,0,"2023",NA
2023,27,"170318371002",0.011346,17019.14,2,70300,18320,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,7.03,0,"2023",NA
2023,27,"170318374002",0.002745,4118.11,1,41618,13476,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,4.1618,0,"2023",NA
2023,27,"170318378001",0.03367,50505.7,1,62596,46602,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,6.2596,0,"2023",NA
2023,27,"170318378002",0.14,210000,3,28023,5546,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,2.8023,0,"2023",NA
2023,27,"170318380001",0.023665,35498.3,4,96146,50816,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,9.6146,0,"2023",NA
2023,27,"170318422001",0.09255,138826.1,4,95174,20425,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,9.5174,0,"2023",NA
2023,27,"170318423001",0.072004,108006.98,4,108750,18015,0,0.140229885057471,0.156915090841676,0.0967741935483871,0.13503893214683,103585.192077901,10.3585192077901,10.875,0,"2023",NA
2023,28,"170312517001",0.08751,122731.39,4,57037,24302,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,5.7037,0,"2023",NA
2023,28,"170312518003",0.012493,17520.58,1,55451,24204,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,5.5451,0,"2023",NA
2023,28,"170312518004",0.001475,2069.22,1,24755,23493,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,2.4755,0,"2023",NA
2023,28,"170312519002",0.470595,660000,1,57109,15783,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,5.7109,0,"2023",NA
2023,28,"170312522011",0.122913,172383.06,2,46364,5750,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,4.6364,0,"2023",NA
2023,28,"170312522021",0.019189,26912.01,2,55612,33330,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,5.5612,0,"2023",NA
2023,28,"170312522023",0.038983,54673.54,2,36875,24180,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,3.6875,0,"2023",NA
2023,28,"170312601001",0.003102,4350,1,21875,10130,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,2.1875,0,"2023",NA
2023,28,"170312602001",0.005109,7165.4,1,51125,14095,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,5.1125,0,"2023",NA
2023,28,"170312605001",0.004983,6988.82,1,40991,22431,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,4.0991,0,"2023",NA
2023,28,"170312606002",0.009018,12647.86,2,41458,14688,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,4.1458,0,"2023",NA
2023,28,"170312607001",0.027683,38825.31,1,45833,37660,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,4.5833,0,"2023",NA
2023,28,"170312608001",0.001681,2357.82,1,33571,18180,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,3.3571,0,"2023",NA
2023,28,"170312608002",0.000516,725,2,41490,23854,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,4.149,0,"2023",NA
2023,28,"170312712001",0.040253,56454.13,2,31048,12347,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,3.1048,0,"2023",NA
2023,28,"170312718001",0.008786,12322.16,1,51550,28086,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,5.155,0,"2023",NA
2023,28,"170312831002",0.000517,725,1,76888,25459,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,7.6888,0,"2023",NA
2023,28,"170312838002",0.00496,6955.72,1,100781,32157,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,10.0781,0,"2023",NA
2023,28,"170317002002",0.020226,28366.66,1,60250,40370,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,6.025,0,"2023",NA
2023,28,"170318374002",0.001355,1900,1,41618,13476,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,4.1618,0,"2023",NA
2023,28,"170318429001",0.032237,45211.8,1,21521,12601,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,2.1521,0,"2023",NA
2023,28,"170318433001",0.000517,725,1,65278,18740,0,0.307548245256901,0.219607523817279,0.164400293135738,0.151860597671199,55696.3349194562,5.56963349194562,6.5278,0,"2023",NA
2023,29,"170311708001",0.019071,28602.06,2,101250,28266,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,10.125,10.125,"2023",NA
2023,29,"170311708002",0.012037,18053.03,1,86875,37065,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,8.6875,8.6875,"2023",NA
2023,29,"170311708003",0.012037,18053.03,1,68056,17585,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,6.8056,6.8056,"2023",NA
2023,29,"170311710006",0.019071,28602.06,2,108209,22851,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,10.8209,10.8209,"2023",NA
2023,29,"170311801003",0.039505,59248.43,1,93281,75467,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,9.3281,9.3281,"2023",NA
2023,29,"170311801005",0.094951,142406.66,8,94850,52812,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,9.485,9.485,"2023",NA
2023,29,"170312503004",0.00959,14383.02,2,61875,27346,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,6.1875,6.1875,"2023",NA
2023,29,"170312504002",0.021597,32391.04,5,43750,36468,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,4.375,4.375,"2023",NA
2023,29,"170312504003",0.012273,18407.23,2,41719,28812,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,4.1719,4.1719,"2023",NA
2023,29,"170312504005",0.060585,90864.44,2,46107,12973,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,4.6107,4.6107,"2023",NA
2023,29,"170312505001",0.060082,90110.91,4,116060,22773,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,11.606,11.606,"2023",NA
2023,29,"170312505002",0.129531,194269.75,7,80273,77808,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,8.0273,8.0273,"2023",NA
2023,29,"170312505003",0.00728,10919.08,1,121898,75153,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,12.1898,12.1898,"2023",NA
2023,29,"170312505004",0.033338,50000,1,153583,47223,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,15.3583,15.3583,"2023",NA
2023,29,"170312505005",0.063534,95287.67,5,158211,28921,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,15.8211,15.8211,"2023",NA
2023,29,"170312505006",0.048656,72973.35,2,59464,36441,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,5.9464,5.9464,"2023",NA
2023,29,"170312505007",0.03723,55837.72,1,135652,122883,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,13.5652,13.5652,"2023",NA
2023,29,"170312506001",0.045684,68516.08,4,84803,16222,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,8.4803,8.4803,"2023",NA
2023,29,"170312513003",0.007483,11222.86,2,33505,12159,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,3.3505,3.3505,"2023",NA
2023,29,"170312513005",0.007816,11722.86,3,43472,25580,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,4.3472,4.3472,"2023",NA
2023,29,"170312514003",0.000967,1450,1,25800,3563,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,2.58,2.58,"2023",NA
2023,29,"170312514004",0.061923,92871.75,1,21363,12321,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,2.1363,2.1363,"2023",NA
2023,29,"170312520001",0.00044,660,1,22694,5902,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,2.2694,2.2694,"2023",NA
2023,29,"170312521011",0.037376,56057.11,4,50139,18818,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,5.0139,5.0139,"2023",NA
2023,29,"170312522012",0.002324,3484.77,1,50278,32966,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,5.0278,5.0278,"2023",NA
2023,29,"170318314002",0.000333,500,1,31995,23428,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,3.1995,3.1995,"2023",NA
2023,29,"170318316004",0.061342,92000,2,35764,19558,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,3.5764,3.5764,"2023",NA
2023,29,"170318316006",0.001626,2440,2,64345,49789,1,0.172857142857143,0.210451127819549,0.180375939849624,0.212330827067669,61060.6030994807,6.10606030994807,6.4345,6.4345,"2023",NA
2023,30,"170311507002",0.006122,8968.89,1,137440,14680,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,13.744,13.744,"2023",NA
2023,30,"170311507003",0.004997,7320,1,137898,71974,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,13.7898,13.7898,"2023",NA
2023,30,"170311508003",0.010318,15115.75,2,99732,79253,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,9.9732,9.9732,"2023",NA
2023,30,"170311510022",0.056259,82418.4,5,100789,41837,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,10.0789,10.0789,"2023",NA
2023,30,"170311511002",0.038687,56677.14,2,48345,12092,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,4.8345,4.8345,"2023",NA
2023,30,"170311512001",0.003673,5380,4,106250,39859,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,10.625,10.625,"2023",NA
2023,30,"170311512002",0.094192,137991.98,5,93996,10633,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,9.3996,9.3996,"2023",NA
2023,30,"170311512003",0.001666,2440,1,65387,23611,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,6.5387,6.5387,"2023",NA
2023,30,"170311609002",0.05479,80268.87,1,119722,66479,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,11.9722,11.9722,"2023",NA
2023,30,"170311610002",0.007434,10891.26,1,125000,24037,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,12.5,12.5,"2023",NA
2023,30,"170311612001",0.082872,121408.47,4,61250,46355,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,6.125,6.125,"2023",NA
2023,30,"170311612002",0.01084,15880.61,2,80250,30309,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,8.025,8.025,"2023",NA
2023,30,"170311613004",6.9e-05,101,1,55929,25914,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,5.5929,5.5929,"2023",NA
2023,30,"170311711002",0.015187,22249.35,2,78203,19327,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,7.8203,7.8203,"2023",NA
2023,30,"170311904012",0.006689,9799.35,1,107412,20975,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,10.7412,10.7412,"2023",NA
2023,30,"170311904022",0.082897,121446.42,3,70218,15413,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,7.0218,7.0218,"2023",NA
2023,30,"170311906013",0.01149,16833.58,3,71579,8278,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,7.1579,7.1579,"2023",NA
2023,30,"170311906021",0.003071,4499.28,1,91875,20786,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,9.1875,9.1875,"2023",NA
2023,30,"170311906022",0.231435,339056.42,3,64926,28087,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,6.4926,6.4926,"2023",NA
2023,30,"170311906023",0.014034,20559.41,3,56250,48346,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,5.625,5.625,"2023",NA
2023,30,"170312315005",0.259383,380000,1,28203,10540,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,2.8203,2.8203,"2023",NA
2023,30,"170318311003",0.003331,4880,1,93250,28946,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,9.325,9.325,"2023",NA
2023,30,"170318317001",0.000566,828.82,1,47232,20635,1,0.110044785668586,0.200347317429851,0.17603509734028,0.250342747463669,86892.6177500822,8.68926177500821,4.7232,4.7232,"2023",NA
2023,31,"170311510011",0.000812,1213.64,1,81719,25505,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,8.1719,0,"2023",NA
2023,31,"170311510012",0.00167,2500,5,113125,35122,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,11.3125,0,"2023",NA
2023,31,"170311510021",0.038377,57368.33,1,61694,43563,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,6.1694,0,"2023",NA
2023,31,"170311902001",0.043682,65298.71,3,118800,26910,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,11.88,0,"2023",NA
2023,31,"170311902003",0.002994,4475.18,1,75556,30513,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,7.5556,0,"2023",NA
2023,31,"170311902004",0.002994,4475.18,1,95809,47815,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,9.5809,0,"2023",NA
2023,31,"170311903001",0.005874,8780,2,60601,31113,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,6.0601,0,"2023",NA
2023,31,"170311903002",0.010253,15326.65,1,57344,14206,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,5.7344,0,"2023",NA
2023,31,"170311903003",0.028488,42585.71,3,85375,40357,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,8.5375,0,"2023",NA
2023,31,"170311907021",0.010213,15266.94,1,85125,68606,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,8.5125,0,"2023",NA
2023,31,"170311907022",0.008987,13433.47,2,54444,17245,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,5.4444,0,"2023",NA
2023,31,"170311907023",0.019589,29281.88,2,69468,22592,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,6.9468,0,"2023",NA
2023,31,"170311908003",0.218083,326000,1,90625,16515,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,9.0625,0,"2023",NA
2023,31,"170311908004",0.097012,145018.03,13,67188,37728,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,6.7188,0,"2023",NA
2023,31,"170311909001",0.020952,31319.31,2,64375,25725,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,6.4375,0,"2023",NA
2023,31,"170311910001",0.06878,102815.58,1,28393,23614,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,2.8393,0,"2023",NA
2023,31,"170311911005",0.109041,163000,1,60192,17776,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,6.0192,0,"2023",NA
2023,31,"170312001001",0.000816,1220,1,137600,33994,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,13.76,0,"2023",NA
2023,31,"170312001002",0.043769,65428.33,4,78206,8956,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,7.8206,0,"2023",NA
2023,31,"170312002002",0.020333,30394.29,2,54750,27131,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,5.475,0,"2023",NA
2023,31,"170312002003",0.001632,2440,1,46964,28439,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,4.6964,0,"2023",NA
2023,31,"170312002004",0.031975,47797.27,1,75487,6587,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,7.5487,0,"2023",NA
2023,31,"170312104002",0.000334,500,1,62500,36363,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,6.25,0,"2023",NA
2023,31,"170312105012",0.00167,2500,5,76042,25032,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,7.6042,0,"2023",NA
2023,31,"170312503001",0.037824,56540.94,4,95789,52882,0,0.103979820627803,0.191517189835575,0.149476831091181,0.289891629297459,68866.7538485297,6.88667538485297,9.5789,0,"2023",NA
2023,32,"170310505004",0.028695,43042.07,2,188300,117035,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,18.83,0,"2023",NA
2023,32,"170310505005",0.023101,34651.43,2,150833,29748,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,15.0833,0,"2023",NA
2023,32,"170310509001",0.008017,12024.92,1,136053,12566,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,13.6053,0,"2023",NA
2023,32,"170310510001",0.020648,30971.94,3,184464,41600,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,18.4464,0,"2023",NA
2023,32,"170310511001",0.06709,100635.94,3,181827,94747,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,18.1827,0,"2023",NA
2023,32,"170310512002",0.025204,37805.59,1,237574,34549,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,23.7574,0,"2023",NA
2023,32,"170310513001",0.088764,133145.47,4,143929,39338,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,14.3929,0,"2023",NA
2023,32,"170310513002",0.019394,29090.61,2,243281,22298,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,24.3281,0,"2023",NA
2023,32,"170310514001",0.067787,101680.38,3,178750,31940,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,17.875,0,"2023",NA
2023,32,"170310514002",0.031723,47584.44,1,137308,22005,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,13.7308,0,"2023",NA
2023,32,"170310626001",0.01954,29310.9,2,177045,37796,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,17.7045,0,"2023",NA
2023,32,"170310705002",0.010748,16121.98,2,120433,64164,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,12.0433,0,"2023",NA
2023,32,"170310705003",0.050825,76237.39,1,250001,NA,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,25.0001,0,"2023",NA
2023,32,"170310706001",0.007724,11585.54,1,172188,49658,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,17.2188,0,"2023",NA
2023,32,"170310706002",0.039252,58877.4,1,242045,95637,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,24.2045,0,"2023",NA
2023,32,"170310707001",0.109588,164382.46,1,185625,74635,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,18.5625,0,"2023",NA
2023,32,"170312215001",0.018767,28149.75,1,46958,43271,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,4.6958,0,"2023",NA
2023,32,"170312216001",0.02784,41758.99,2,159750,56022,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,15.975,0,"2023",NA
2023,32,"170312216002",0.053684,80525.54,3,123558,25806,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,12.3558,0,"2023",NA
2023,32,"170312222001",0.003254,4880,2,187984,33356,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,18.7984,0,"2023",NA
2023,32,"170312222002",0.008423,12634,1,190417,85641,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,19.0417,0,"2023",NA
2023,32,"170312402001",0.004947,7420.54,2,172019,15546,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,17.2019,0,"2023",NA
2023,32,"170312403001",0.007819,11728.66,2,142292,58358,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,14.2292,0,"2023",NA
2023,32,"170318309002",0.066739,100108.07,2,128073,13902,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,12.8073,0,"2023",NA
2023,32,"170318309003",0.033333,50000,1,116125,99917,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,11.6125,0,"2023",NA
2023,32,"170318310002",0.030394,45591.52,3,185769,37965,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,18.5769,0,"2023",NA
2023,32,"170318322001",0.037978,56966.29,1,131782,34716,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,13.1782,0,"2023",NA
2023,32,"170318322002",0.011519,17279.15,1,153929,23018,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,15.3929,0,"2023",NA
2023,32,"170318322003",0.042795,64192.29,1,168750,37461,0,0.0446513849092646,0.0386023559375995,0.0514167462591531,0.121776504297994,167126.912930446,16.7126912930446,16.875,0,"2023",NA
