ward,menu_package,address,cost,cost_numeric,cost_share
13,,S AUSTIN AVE & W 60TH ST,"$6,250.00",6250.00,0.004167
13,Pavement Markings Menu (2024),W ARCHER AVE & S OAK PARK AVE,"$1,980.78",1980.78,0.001321
13,,W ARCHER AVE & S NASHVILLE AVE,"$1,980.78",1980.78,0.001321
13,,W 65TH ST & S PULASKI RD,"$1,980.78",1980.78,0.001321
13,,W 63RD ST & S OAK PARK AVE,"$1,980.78",1980.78,0.001321
13,,W 55TH ST & S CENTRAL AVE,"$1,980.78",1980.78,0.001321
13,Pavement Markings Menu (2024),W ARCHER AVE & S SAYRE AVE,"$9,304.00",9304.0,0.006203
13,Sidewalk Menu (2024),4134 W 63RD ST,"$8,474.67",8474.67,0.005650
13,,W 63RD ST & S KEDVALE AVE,"$8,474.67",8474.67,0.005650
13,Sidewalk Menu (2024),4528 W 64TH PL,"$5,134.29",5134.29,0.003423
13,Sidewalk Menu (2024),4543-4559 W 64TH ST,"$24,977.50",24977.5,0.016652
13,Sidewalk Menu (2024),5214 W 64TH PL,"$1,635.03",1635.03,0.001090
13,,W 64TH PL & S LATROBE AVE,"$1,635.03",1635.03,0.001090
13,Sidewalk Menu (2024),5515 S KOLMAR AVE,$993.08,993.08,0.000662
13,Sidewalk Menu (2024),5534 S MCVICKER AVE,"$3,585.18",3585.18,0.002390
13,Sidewalk Menu (2024),5534 S NORDICA AVE,"$1,956.39",1956.39,0.001304
13,Sidewalk Menu (2024),5556 S NEENAH AVE,"$3,680.62",3680.62,0.002454
13,Sidewalk Menu (2024),5558 S KOLMAR AVE,"$10,345.98",10345.98,0.006897
13,Sidewalk Menu (2024),5601 S MOODY AVE,"$1,819.84",1819.84,0.001213
13,,5616 S MOODY AVE,"$1,819.84",1819.84,0.001213
13,Sidewalk Menu (2024),5606 S NORMANDY AVE,"$7,933.36",7933.36,0.005289
13,Sidewalk Menu (2024),5639 S RUTHERFORD AVE,"$6,241.51",6241.51,0.004161
13,Sidewalk Menu (2024),5642 S AUSTIN AVE,"$2,606.53",2606.53,0.001738
13,Sidewalk Menu (2024),5651 S NEWLAND AVE,"$5,759.37",5759.37,0.003840
13,Sidewalk Menu (2024),5655 S NEENAH AVE,"$8,078.61",8078.61,0.005386
13,Sidewalk Menu (2024),5658 S SAYRE AVE,"$3,662.02",3662.02,0.002441
13,Sidewalk Menu (2024),5709 S NATCHEZ AVE,"$4,466.03",4466.03,0.002977
13,Sidewalk Menu (2024),5711 S MEADE AVE,"$3,208.24",3208.24,0.002139
13,Sidewalk Menu (2024),5717 S MOODY AVE,"$5,574.87",5574.87,0.003717
13,Sidewalk Menu (2024),5734 S KILBOURN AVE,"$4,220.68",4220.68,0.002814
13,Sidewalk Menu (2024),5744 S MERRIMAC AVE,"$2,471.73",2471.73,0.001648
13,Sidewalk Menu (2024),5824 S MERRIMAC AVE,"$3,558.69",3558.69,0.002372
13,Sidewalk Menu (2024),5834 S NATCHEZ AVE,"$5,243.87",5243.87,0.003496
13,Sidewalk Menu (2024),5842 S MONITOR AVE,"$1,001.03",1001.03,0.000667
13,Sidewalk Menu (2024),5859 S NEWCASTLE AVE,"$8,786.98",8786.98,0.005858
13,,5819 S NEWCASTLE AVE,"$8,786.98",8786.98,0.005858
13,Sidewalk Menu (2024),5900 W 64TH ST,"$2,224.78",2224.78,0.001483
13,,5904 W 64TH ST,"$2,224.78",2224.78,0.001483
13,,5908 W 64TH ST,"$2,224.78",2224.78,0.001483
13,,5910 W 64TH ST,"$2,224.78",2224.78,0.001483
13,Sidewalk Menu (2024),5915 S MOODY AVE,"$2,029.94",2029.94,0.001353
13,Sidewalk Menu (2024),5940 S MASSASOIT AVE,"$2,436.63",2436.63,0.001624
13,Sidewalk Menu (2024),5941 W 64TH PL,"$4,262.31",4262.31,0.002842
13,Sidewalk Menu (2024),5944 S MASSASOIT AVE,"$6,941.25",6941.25,0.004627
13,Sidewalk Menu (2024),6027 S MULLIGAN AVE,"$1,103.00",1103.0,0.000735
13,Sidewalk Menu (2024),6032 S KEATING AVE,"$2,595.35",2595.35,0.001730
13,,6059 S KEATING AVE,"$2,595.35",2595.35,0.001730
13,Sidewalk Menu (2024),6037 S KILDARE AVE,"$3,220.81",3220.81,0.002147
13,Sidewalk Menu (2024),6039 S KILBOURN AVE,"$4,138.12",4138.12,0.002759
13,Sidewalk Menu (2024),6058 S KOLIN AVE,"$11,904.50",11904.5,0.007936
13,Sidewalk Menu (2024),6101 S NARRAGANSETT AVE,"$4,371.92",4371.92,0.002915
13,,S NARRAGANSETT AVE & W 61ST ST,"$4,371.92",4371.92,0.002915
13,Sidewalk Menu (2024),6119 S KEELER AVE,"$3,373.73",3373.73,0.002249
13,,6104 S KEELER AVE,"$3,373.73",3373.73,0.002249
13,Sidewalk Menu (2024),6124 S MASSASOIT AVE,"$2,644.23",2644.23,0.001763
13,Sidewalk Menu (2024),6134 S KEELER AVE,$839.08,839.08,0.000559
13,Sidewalk Menu (2024),6141 S TRIPP AVE,$734.04,734.04,0.000489
13,,6144 S TRIPP AVE,$734.04,734.04,0.000489
13,,6158 S TRIPP AVE,$734.04,734.04,0.000489
13,Sidewalk Menu (2024),6153 W 63RD PL,"$1,528.81",1528.81,0.001019
13,Sidewalk Menu (2024),6158 S NATCHEZ AVE,"$5,508.51",5508.51,0.003672
13,Sidewalk Menu (2024),6200 S KENNETH AVE,"$10,015.17",10015.17,0.006677
13,Sidewalk Menu (2024),6207 S TRIPP AVE,"$2,757.31",2757.31,0.001838
13,Sidewalk Menu (2024),6216 S KOMENSKY AVE,"$4,577.88",4577.88,0.003052
13,Sidewalk Menu (2024),6218 S MASSASOIT AVE,"$5,990.03",5990.03,0.003993
13,,6215-6217 S MASSASOIT AVE,"$5,990.03",5990.03,0.003993
13,Sidewalk Menu (2024),6230 S KILPATRICK AVE,"$2,420.90",2420.9,0.001614
13,Sidewalk Menu (2024),6242 S KEDVALE AVE,"$4,199.94",4199.94,0.002800
13,Sidewalk Menu (2024),6249 W 63RD PL,"$2,693.09",2693.09,0.001795
13,Sidewalk Menu (2024),6254 W 60TH ST,"$12,101.83",12101.83,0.008068
13,Sidewalk Menu (2024),6327 S KEELER AVE,"$4,339.15",4339.15,0.002893
13,Sidewalk Menu (2024),6330 W 64TH ST,"$3,483.30",3483.3,0.002322
13,Sidewalk Menu (2024),6334 W 63RD PL,"$1,162.98",1162.98,0.000775
13,Sidewalk Menu (2024),6339 S KEATING AVE,"$1,090.37",1090.37,0.000727
13,Sidewalk Menu (2024),6355 S KNOX AVE,"$3,347.91",3347.91,0.002232
13,Sidewalk Menu (2024),6358 S TRIPP AVE,"$2,620.48",2620.48,0.001747
13,Sidewalk Menu (2024),6401 S LAPORTE AVE,"$17,830.67",17830.67,0.011887
13,Sidewalk Menu (2024),6405 S KARLOV AVE,"$3,409.28",3409.28,0.002273
13,Sidewalk Menu (2024),6412 S LECLAIRE AVE,$639.43,639.43,0.000426
13,Sidewalk Menu (2024),6423 S LOCKWOOD AVE,"$5,721.61",5721.61,0.003814
13,Sidewalk Menu (2024),6429 S TRIPP AVE,"$2,518.58",2518.58,0.001679
13,Sidewalk Menu (2024),6453 S KNOX AVE,"$3,134.24",3134.24,0.002089
13,Sidewalk Menu (2024),6501 S KEELER AVE,$827.90,827.9,0.000552
13,Sidewalk Menu (2024),6517 W 63RD PL,"$3,359.80",3359.80,0.002240
13,,6539 W 63RD PL,"$3,359.80",3359.80,0.002240
13,Sidewalk Menu (2024),6552 S KEDVALE AVE,"$4,073.84",4073.84,0.002716
13,Sidewalk Menu (2024),6607 W 59TH ST,$669.20,669.2,0.000446
13,Sidewalk Menu (2024),6645 S KILPATRICK AVE,"$1,088.99",1088.99,0.000726
13,Sidewalk Menu (2024),6750 W 63RD PL,"$3,030.97",3030.97,0.002021
13,Sidewalk Menu (2024),6825 W 64TH ST,"$2,697.33",2697.33,0.001798
13,Sidewalk Menu (2024),6841 W 63RD PL,"$2,529.88",2529.88,0.001687
13,,6835 W 63RD PL,"$2,529.88",2529.88,0.001687
13,Sidewalk Menu (2024),6848 W 64TH PL,"$4,053.46",4053.46,0.002702
13,Sidewalk Menu (2024),7015 W 64TH ST,"$2,757.31",2757.31,0.001838
13,Sidewalk Menu (2024),7129 W 63RD PL,"$4,198.10",4198.1,0.002799
13,Sidewalk Menu (2024),S MAYFIELD AVE & W 61ST ST,"$4,879.40",4879.40,0.003253
13,,6101 S MAYFIELD AVE,"$4,879.40",4879.40,0.003253
13,Street Light Upgrade Menu (2024),4141 W 57TH ST,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2024),5544 S KOLIN AVE,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2024),5554 S NEVA AVE,$937.50,937.50,0.000625
13,,5530 S NEVA AVE,$937.50,937.50,0.000625
13,,5534 S NEVA AVE,$937.50,937.50,0.000625
13,,5518 S NEVA AVE,$937.50,937.50,0.000625
13,Street Light Upgrade Menu (2024),5800 S KILBOURN AVE,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2024),5800 W 60TH ST,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2024),5818-5820 S NEW ENGLAND AVE,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2024),5835 W 59TH ST,$500.00,500.00,0.000333
13,,5859 W 59TH ST,$500.00,500.00,0.000333
13,Street Light Upgrade Menu (2024),5839 S RUTHERFORD AVE,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2024),5901 W 59TH ST,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2024),6341 W 63RD PL,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2024),6358 S LAPORTE AVE,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2024),6513 W 63RD PL,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2024),6908 W 65TH ST,$500.00,500.0,0.000333
13,Street Resurfacing Menu (2024),5500-5600 S Kenneth Ave,"$52,817.74",52817.74,0.035212
13,Street Resurfacing Menu (2024),5900-6000 S Massasoit Ave,"$25,601.48",25601.48,0.017068
13,Street Resurfacing Menu (2024),5500-5800 S Merrimac Ave,"$59,012.60",59012.6,0.039342
13,Street Resurfacing Menu (2024),6200-6300 S Merrimac Ave,"$54,168.28",54168.28,0.036112
13,Street Resurfacing Menu (2024),5700-5800 S Nagle Ave,"$55,548.17",55548.17,0.037032
13,Street Resurfacing Menu (2024),5500-5600 S Natchez Ave,"$42,218.96",42218.96,0.028146
13,Street Resurfacing Menu (2024),5500-5600 S Natoma Ave,"$51,173.61",51173.61,0.034116
13,Street Resurfacing Menu (2024),5500-5600 S Newcastle Ave,"$51,614.00",51614.0,0.034409
13,Street Resurfacing Menu (2024),5925-5899 S New England Ave,"$17,717.43",17717.43,0.011812
13,Street Resurfacing Menu (2024),5500-5800 S Newland Ave,"$61,009.04",61009.04,0.040673
13,Street Resurfacing Menu (2024),5600-5700 S Nordica Ave,"$55,460.10",55460.1,0.036973
13,Street Resurfacing Menu (2024),5899-6000 S Normandy Ave,"$12,976.90",12976.9,0.008651
13,Street Resurfacing Menu (2024),5599-5700 S Oak Park Ave,"$53,170.05",53170.05,0.035447
13,Street Resurfacing Menu (2024),5500-5599 S Oak Park Ave,"$57,124.81",57124.81,0.038083
13,Street Resurfacing Menu (2024),5600-5700 S Rutherford Ave,"$56,542.42",56542.42,0.037695
13,Street Resurfacing Menu (2024),5500-5600 S Sayre Ave,"$55,902.83",55902.83,0.037269
13,Street Resurfacing Menu (2024),5700-6200 W 58th St,"$58,585.73",58585.73,0.039057
13,Street Resurfacing Menu (2024),6300-6400 W 64th St,"$54,256.36",54256.36,0.036171
13,Street Resurfacing Menu (2024),6800-6900 W 64th St,"$54,483.27",54483.27,0.036322
13,Street Speed Hump Menu (2024),6600-6700 S Keeler Ave,"$4,880.00",4880.0,0.003253
13,Street Speed Hump Menu (2024),6200-6300 S Melvina Ave,"$4,880.00",4880.0,0.003253
13,Street Speed Hump Replacement (2024),5500-5599 S Oak Park Ave,$0.00,0.0,0.000000
13,Street Speed Hump Replacement (2024),5500-5600 S Sayre Ave,$0.00,0.0,0.000000
14,Alley Apron Menu (2024),2914 W 54TH ST,"$17,136.28",17136.28,0.012416
14,Alley Apron Menu (2024),3401 W 65TH PL,"$28,760.79",28760.79,0.020838
14,Alley Apron Menu (2024),5114 S HOMAN AVE,"$16,287.81",16287.81,0.011801
14,Alley Resurfacing Menu (2024),W 52ND ST & S TALMAN AVE & S WASHTENAW AVE & W 53RD ST,"$35,036.52",35036.52,0.025385
14,Alley Resurfacing Menu (2024),W 56TH ST & S SPAULDING AVE & S SAWYER AVE & W 57TH ST,"$40,320.50",40320.5,0.029213
14,Alley Resurfacing Menu (2024),W 57TH ST & S TRUMBULL AVE & S ST LOUIS AVE & W 58TH ST,"$50,638.94",50638.94,0.036689
14,Alley Speed Hump Replacement (2024),W 52ND ST & S TALMAN AVE & S WASHTENAW AVE & W 53RD ST,$0.00,0.0,0.000000
14,Alley Speed Hump Replacement (2024),W 56TH ST & S SPAULDING AVE & S SAWYER AVE & W 57TH ST,$0.00,0.0,0.000000
14,Alley Speed Hump Replacement (2024),W 57TH ST & S TRUMBULL AVE & S ST LOUIS AVE & W 58TH ST,$0.00,0.0,0.000000
14,Curb & Gutter Menu (2024),5733 S SAWYER AVE,"$8,286.57",8286.57,0.006004
14,LED Traffic Signal Upgrades & Pedestrian Countdown,W 55TH ST & S ST LOUIS AVE,"$95,078.12",95078.12,0.068886
14,Sidewalk Menu (2024),3321-3333 W 65TH PL,"$19,475.99",19475.99,0.014111
14,Sidewalk Menu (2024),3355 W 65TH PL,"$15,455.43",15455.43,0.011198
14,Sidewalk Menu (2024),3357 W 66TH ST,"$2,813.19",2813.19,0.002038
14,Sidewalk Menu (2024),3418 W 66TH PL,"$4,138.77",4138.77,0.002999
14,Sidewalk Menu (2024),3934 W 47TH ST,"$3,613.30",3613.3,0.002618
14,Sidewalk Menu (2024),4213 W 47TH ST,"$4,236.55",4236.55,0.003069
14,Sidewalk Menu (2024),4301 S KARLOV AVE,"$2,813.19",2813.19,0.002038
14,Sidewalk Menu (2024),5005 S KEATING AVE,"$2,308.16",2308.16,0.001672
14,Sidewalk Menu (2024),5727 S SAWYER AVE,"$6,518.88",6518.88,0.004723
14,,5755 S SAWYER AVE,"$6,518.88",6518.88,0.004723
14,Signal (2024) Pavement Markings Menu (2024),4815 S KARLOV AVE,"$1,000.00",1000.0,0.000725
14,Street Bump Outs Menu (2024),4800-5000 S Kilbourn Ave,"$26,433.14",26433.14,0.019151
14,Street Resurfacing Menu (2024),6500-6600 S Homan Ave,"$52,999.21",52999.21,0.038399
14,Street Resurfacing Menu (2024),4700-4900 S Karlov Ave,"$123,844.56",123844.56,0.089728
14,Street Resurfacing Menu (2024),4500-4700 S Kildare Ave,"$152,583.64",152583.64,0.110550
14,Street Resurfacing Menu (2024),5499-5600 S Spaulding Ave,"$58,607.89",58607.89,0.042463
14,Street Resurfacing Menu (2024),6100-6300 S Spaulding Ave,"$165,651.75",165651.75,0.120018
14,Street Resurfacing Menu (2024),5700-5900 S St Louis Ave,"$105,018.34",105018.34,0.076088
14,Street Resurfacing Menu (2024),3813-4000 W 45th St,"$148,535.36",148535.36,0.107617
14,Street Resurfacing Menu (2024),4000-4100 W 49th St,"$69,579.68",69579.68,0.050412
14,Street Resurfacing Menu (2024),3430-3500 W 57th St,"$28,865.87",28865.87,0.020914
14,Street Resurfacing Menu (2024),3400-3500 W 59th Pl,"$60,827.27",60827.27,0.044071
14,Street Speed Hump Menu (2024),6500-6600 S Homan Ave,"$4,880.00",4880.0,0.003536
14,Street Speed Hump Menu (2024),4600-4700 S Kedvale Ave,"$4,880.00",4880.0,0.003536
14,Street Speed Hump Menu (2024),5000-5099 S Kenneth Ave,"$4,880.00",4880.0,0.003536
14,Street Speed Hump Menu (2024),4800-5000 S Kilbourn Ave,"$9,760.00",9760.0,0.007071
14,Street Speed Hump Menu (2024),3430-3500 W 57th St,"$2,440.00",2440.0,0.001768
14,Street Speed Hump Replacement (2024),4700-4900 S Karlov Ave,$0.00,0.0,0.000000
14,Street Speed Hump Replacement (2024),5499-5600 S Spaulding Ave,$0.00,0.0,0.000000
14,Street Speed Hump Replacement (2024),4000-4100 W 49th St,$0.00,0.0,0.000000
14,Street Speed Hump Replacement (2024),3400-3500 W 59th Pl,$0.00,0.0,0.000000
15,Alley Apron Menu (2024),2500 W 51ST ST,"$21,087.38",21087.38,0.014443
15,Alley Resurfacing Menu (2024),S ROCKWELL ST & W 45TH ST & W 45TH PL & S WESTERN AVE,"$47,690.27",47690.27,0.032663
15,,2417-2555 W 45TH ST,"$47,690.27",47690.27,0.032663
15,Alley Resurfacing Menu (2024),W 58TH ST & S FAIRFIELD AVE & S CALIFORNIA AVE & W 59TH ST,"$41,653.87",41653.87,0.028528
15,Alley Resurfacing Menu (2024),W 61ST ST & S ALBANY AVE & S TROY ST & W 62ND ST,"$46,840.50",46840.5,0.032081
15,Alley Speed Hump Menu (2024),S WHIPPLE ST & W 60TH ST & W 61ST ST & S ALBANY AVE,"$2,175.00",2175.0,0.001490
15,Alley Speed Hump Replacement (2024),S ROCKWELL ST & W 45TH ST & W 45TH PL & S WESTERN AVE,$0.00,0.00,0.000000
15,,2417-2555 W 45TH ST,$0.00,0.00,0.000000
15,Alley Speed Hump Replacement (2024),W 61ST ST & S ALBANY AVE & S TROY ST & W 62ND ST,$0.00,0.0,0.000000
15,Bollard Menu (2024),4501 S WALLACE ST,"$5,970.52",5970.52,0.004089
15,Pavement Markings Menu (2024),500-700 W 47th St,"$17,000.00",17000.0,0.011643
15,Sidewalk Menu (2024),1850 W 45TH ST,"$5,601.73",5601.73,0.003837
15,Sidewalk Menu (2024),2155 W 49TH PL,"$8,220.80",8220.8,0.005630
15,Sidewalk Menu (2024),2532 W 46TH ST,"$5,330.10",5330.1,0.003651
15,Sidewalk Menu (2024),2700-2759 W 57TH ST,"$141,813.68",141813.68,0.097127
15,Sidewalk Menu (2024),3001 W 59TH ST,"$19,519.64",19519.64,0.013369
15,Sidewalk Menu (2024),4511 S MARSHFIELD AVE,"$3,840.02",3840.02,0.002630
15,Sidewalk Menu (2024),4527 S UNION AVE,"$6,080.29",6080.29,0.004164
15,Sidewalk Menu (2024),4532 S EMERALD AVE,"$3,745.66",3745.66,0.002565
15,Sidewalk Menu (2024),4735 S DAMEN AVE,"$2,973.39",2973.39,0.002036
15,Sidewalk Menu (2024),4845 S WOLCOTT AVE,"$5,928.60",5928.6,0.004060
15,Sidewalk Menu (2024),4857 S HOYNE AVE,"$3,919.31",3919.31,0.002684
15,Sidewalk Menu (2024),4859 S HOYNE AVE,"$8,789.81",8789.81,0.006020
15,Sidewalk Menu (2024),4934 S HOYNE AVE,"$20,431.05",20431.05,0.013993
15,Sidewalk Menu (2024),4943 S HOYNE AVE,"$7,892.67",7892.67,0.005406
15,Sidewalk Menu (2024),5000 S WESTERN AVE,"$13,432.08",13432.08,0.009200
15,Sidewalk Menu (2024),525 W 46TH PL,"$4,875.16",4875.16,0.003339
15,Sidewalk Menu (2024),5550 S FAIRFIELD AVE,"$4,843.23",4843.23,0.003317
15,Sidewalk Menu (2024),5614 S WASHTENAW AVE,"$5,219.02",5219.02,0.003574
15,Sidewalk Menu (2024),5616 S FAIRFIELD AVE,"$4,844.42",4844.42,0.003318
15,Sidewalk Menu (2024),5649 S ARTESIAN AVE,"$3,865.96",3865.96,0.002648
15,Sidewalk Menu (2024),5736 S SEELEY AVE,"$6,050.47",6050.47,0.004144
15,Sidewalk Menu (2024),5747 S HOYNE AVE,$619.11,619.11,0.000424
15,Sidewalk Menu (2024),5751 S HAMILTON AVE,"$3,934.17",3934.17,0.002694
15,Sidewalk Menu (2024),5755 S TALMAN AVE,"$16,821.50",16821.5,0.011521
15,Sidewalk Menu (2024),5933 S WHIPPLE ST,"$6,578.94",6578.94,0.004506
15,Sidewalk Menu (2024),6017 S FRANCISCO AVE,"$3,917.81",3917.81,0.002683
15,Sidewalk Menu (2024),6101 S WOOD ST,"$15,275.52",15275.52,0.010462
15,Sidewalk Menu (2024),6153 S RICHMOND ST,"$1,356.43",1356.43,0.000929
15,Sidewalk Menu (2024),6158 S HONORE ST,"$5,840.93",5840.93,0.004000
15,Sidewalk Menu (2024),6522 S SACRAMENTO AVE,"$5,824.56",5824.56,0.003989
15,Sidewalk Menu (2024),6100-6300 S Sacramento Ave,"$574,302.80",574302.8,0.393336
15,Sidewalk Menu (2024),5000-5100 S Winchester Ave,"$181,259.95",181259.95,0.124144
15,Speed Indicator Signs (2024),500-700 W 47th St,"$4,555.35",4555.35,0.003120
15,Street Light Upgrade Menu (2024),6336 S CALIFORNIA AVE,$500.00,500.0,0.000342
15,Street Resurfacing Menu (2024),4700-4800 S Paulina St,"$38,992.58",38992.58,0.026706
15,Street Resurfacing Menu (2024),4600-4700 S Wood St,"$78,096.21",78096.21,0.053488
15,Street Speed Hump Menu (2024),5700-5800 S Fairfield Ave,"$4,880.00",4880.0,0.003342
15,Street Speed Hump Replacement (2024),4700-4800 S Paulina St,$0.00,0.0,0.000000
15,Street Speed Hump Replacement (2024),4600-4700 S Wood St,$0.00,0.0,0.000000
16,Alley Apron Menu (2024),5701 S JUSTINE ST,"$29,622.92",29622.92,0.019785
16,,5759 S JUSTINE ST,"$29,622.92",29622.92,0.019785
16,Alley Resurfacing Menu (2024),W 57TH ST & S JUSTINE ST & S LAFLIN ST & W 58TH ST,"$30,807.80",30807.8,0.020576
16,Alley Resurfacing Menu (2024),W 61ST ST & S CALIFORNIA AVE & S MOZART ST & W 62ND ST,"$6,693.86",6693.86,0.004471
16,Alley Resurfacing Menu (2024),W 63RD ST & S TALMAN AVE & S ROCKWELL ST & W 64TH ST,"$55,161.75",55161.75,0.036842
16,Alley Resurfacing Menu (2024),W 65TH ST & S TALMAN AVE & S WASHTENAW AVE & W 66TH ST,"$35,797.06",35797.06,0.023908
16,Alley Resurfacing Menu (2024),W GARFIELD BLVD & S ASHLAND AVE & S JUSTINE ST & W 56TH ST,"$41,435.24",41435.24,0.027674
16,Alley Speed Hump Replacement (2024),W 63RD ST & S TALMAN AVE & S ROCKWELL ST & W 64TH ST,$0.00,0.0,0.000000
16,Miscellaneous CDOT Projects (2024),5701 S ASHLAND AVE,$862.00,862.0,0.000576
16,Sidewalk Menu (2024),6400 S HOYNE AVE,"$16,137.44",16137.44,0.010778
16,Sidewalk Menu (2024),6458 S ARTESIAN AVE,"$6,240.65",6240.65,0.004168
16,Sidewalk Menu (2024),1730-1800 W 54th St,"$10,750.15",10750.15,0.007180
16,Street Light Residential Staggered Piggy Back Menu (2024),6100-6300 S Justine St,"$336,000.00",336000.0,0.224408
16,Street Resurfacing Menu (2024),5300-5700 S Aberdeen St,"$202,940.84",202940.84,0.135541
16,Street Resurfacing Menu (2024),5900-6000 S Aberdeen St,"$54,747.51",54747.51,0.036565
16,Street Resurfacing Menu (2024),6700-6800 S Carpenter St,"$61,367.68",61367.68,0.040986
16,Street Resurfacing Menu (2024),6800-6900 S Peoria St,"$57,227.99",57227.99,0.038222
16,Street Resurfacing Menu (2024),6200-6300 S Talman Ave,"$51,441.69",51441.69,0.034357
16,Street Resurfacing Menu (2024),5100-5200 S Wolcott Ave,"$58,374.37",58374.37,0.038987
16,Street Resurfacing Menu (2024),5300-5500 S Wolcott Ave,"$115,708.06",115708.06,0.077279
16,Street Resurfacing Menu (2024),6000-6100 S Wolcott Ave,"$58,607.89",58607.89,0.039143
16,Street Resurfacing Menu (2024),5100-5300 S Wood St,"$140,702.39",140702.39,0.093973
16,Street Resurfacing Menu (2024),2148-2000 W 51st Pl,"$84,819.60",84819.6,0.056650
16,Street Speed Hump Menu (2024),6300-6400 S Campbell Ave,"$4,880.00",4880.0,0.003259
16,Street Speed Hump Menu (2024),5500-5600 S Justine St,"$2,440.00",2440.0,0.001630
16,Street Speed Hump Menu (2024),5900-6000 S Morgan St,"$4,880.00",4880.0,0.003259
16,Street Speed Hump Replacement (2024),5300-5700 S Aberdeen St,$0.00,0.0,0.000000
16,Street Speed Hump Replacement (2024),6700-6800 S Carpenter St,$0.00,0.0,0.000000
16,Street Speed Hump Replacement (2024),6800-6900 S Peoria St,$0.00,0.0,0.000000
16,Street Speed Hump Replacement (2024),5300-5500 S Wolcott Ave,$0.00,0.0,0.000000
16,Street Speed Hump Replacement (2024),6000-6100 S Wolcott Ave,$0.00,0.0,0.000000
17,Alley Apron Menu (2024),1400 W 73RD ST,"$6,997.61",6997.61,0.004828
17,Alley Resurfacing Menu (2024),S RACINE AVE & W 79TH ST & W 80TH ST & S ELIZABETH ST,"$40,772.04",40772.04,0.028133
17,Concrete Alley Menu (2024),S BISHOP ST & W 76TH ST & W 77TH ST & S LAFLIN ST,"$10,522.05",10522.05,0.007260
17,Curb & Gutter Menu (2024),7758 S WOLCOTT AVE,"$7,283.31",7283.31,0.005026
17,Diagonal Parking Menu (2024),7914-7900 S Green St,"$3,467.10",3467.1,0.002392
17,Miscellaneous CDOT Projects (2024),2433 W 71ST ST,$660.00,660.0,0.000455
17,Miscellaneous CDOT Projects (2024),7900 S RACINE AVE,$660.00,660.0,0.000455
17,Miscellaneous CDOT Projects (2024),7958 S CARPENTER ST,$660.00,660.0,0.000455
17,Sidewalk Menu (2024),1444 W 71ST PL,"$30,640.92",30640.92,0.021143
17,Sidewalk Menu (2024),1754 W 79TH ST,"$25,973.42",25973.42,0.017922
17,Sidewalk Menu (2024),3459 W 73RD ST,"$27,697.96",27697.96,0.019112
17,Sidewalk Menu (2024),518 W WINNECONNA PKWY,"$17,633.33",17633.33,0.012167
17,Sidewalk Menu (2024),7201 S CHRISTIANA AVE,"$25,166.88",25166.88,0.017366
17,Sidewalk Menu (2024),8200-8300 S Elizabeth St,"$56,764.21",56764.21,0.039168
17,Sidewalk Menu (2024),2150-2100 W 73rd St,"$40,201.52",40201.52,0.027740
17,Street Resurfacing Menu (2024),7100-7200 S Artesian Ave,"$57,532.68",57532.68,0.039699
17,Street Resurfacing Menu (2024),7740-7900 S Eggleston Ave,"$95,634.22",95634.22,0.065989
17,Street Resurfacing Menu (2024),6900-7100 S Elizabeth St,"$112,182.51",112182.51,0.077408
17,Street Resurfacing Menu (2024),7445-7300 S Homan Ave,"$90,846.04",90846.04,0.062685
17,Street Resurfacing Menu (2024),8200-8300 S Honore St,"$53,543.77",53543.77,0.036946
17,Street Resurfacing Menu (2024),7400-7600 S Lowe Ave,"$51,727.46",51727.46,0.035693
17,Street Resurfacing Menu (2024),8500-8700 S May St,"$108,429.32",108429.32,0.074818
17,Street Resurfacing Menu (2024),7500-7700 S Peoria St,"$117,231.78",117231.78,0.080892
17,Street Resurfacing Menu (2024),7900-8000 S Perry Ave,"$61,778.57",61778.57,0.042628
17,Street Resurfacing Menu (2024),7100-7400 S Seeley Ave,"$197,918.38",197918.38,0.136567
17,Street Resurfacing Menu (2024),7100-7200 S Talman Ave,"$52,927.22",52927.22,0.036521
17,Street Resurfacing Menu (2024),7400-7600 S Union Ave,"$119,352.69",119352.69,0.082355
17,Street Resurfacing Menu (2024),2000-2030 W 72nd St,"$27,715.23",27715.23,0.019124
17,Street Speed Hump Menu (2024),1200-1300 W 73rd Pl,"$7,320.00",7320.0,0.005051
17,Street Speed Hump Replacement (2024),7740-7900 S Eggleston Ave,$0.00,0.0,0.000000
17,Street Speed Hump Replacement (2024),8500-8700 S May St,$0.00,0.0,0.000000
17,Street Speed Hump Replacement (2024),7500-7700 S Peoria St,$0.00,0.0,0.000000
17,Street Speed Hump Replacement (2024),7900-8000 S Perry Ave,$0.00,0.0,0.000000
17,Street Speed Hump Replacement (2024),7100-7400 S Seeley Ave,$0.00,0.0,0.000000
