ward,menu_package,address,cost,cost_numeric,cost_share
26,Sidewalk Menu (2025),1941 N KEDVALE AVE,"$6,377.59",6377.59,0.004661
26,Sidewalk Menu (2025),2014 N KILBOURN AVE,"$6,478.09",6478.09,0.004734
26,Sidewalk Menu (2025),2027 N KEYSTONE AVE,"$6,287.41",6287.41,0.004595
26,Sidewalk Menu (2025),2039 N KEYSTONE AVE,"$6,408.50",6408.5,0.004683
26,Sidewalk Menu (2025),2104-2106 N KOSTNER AVE,"$12,036.54",12036.54,0.008796
26,Sidewalk Menu (2025),2124 N LEAMINGTON AVE,"$3,846.43",3846.43,0.002811
26,Sidewalk Menu (2025),2209 N KEATING AVE,"$13,076.39",13076.39,0.009556
26,Sidewalk Menu (2025),2230 N KILPATRICK AVE,"$6,506.15",6506.15,0.004755
26,Sidewalk Menu (2025),2235 N KILPATRICK AVE,"$9,654.57",9654.57,0.007056
26,Sidewalk Menu (2025),2257 N KILBOURN AVE,"$16,358.19",16358.19,0.011955
26,Sidewalk Menu (2025),2714 W AUGUSTA BLVD,"$22,712.74",22712.74,0.016599
26,Sidewalk Menu (2025),2835 W DIVISION ST,"$9,183.52",9183.52,0.006711
26,Sidewalk Menu (2025),3205 W CORTLAND ST,"$48,661.91",48661.91,0.035562
26,Sidewalk Menu (2025),3234 W LE MOYNE ST,"$5,375.36",5375.36,0.003928
26,Sidewalk Menu (2025),3432 W PIERCE AVE,"$1,677.96",1677.96,0.001226
26,Sidewalk Menu (2025),4034 W CORTLAND ST,"$12,798.32",12798.32,0.009353
26,Sidewalk Menu (2025),4610 W MCLEAN AVE,"$1,854.03",1854.03,0.001355
26,Sidewalk Menu (2025),4648 W MCLEAN AVE,"$12,229.07",12229.07,0.008937
26,Street Light Upgrade Menu (2025),1100 N HUMBOLDT DR,"$1,500.00",1500.0,0.001096
26,Street Light Upgrade Menu (2025),3331 W DICKENS AVE,$500.00,500.0,0.000365
26,Street Resurfacing Menu (2025),1800-1900 N Kilbourn Ave,"$24,947.69",24947.69,0.018232
26,Street Resurfacing Menu (2025),2200-2300 N Leclaire Ave,"$64,624.10",64624.1,0.047228
26,Street Resurfacing Menu (2025),5200-5230 W Dickens Ave,"$17,300.53",17300.53,0.012643
26,Street Speed Hump Menu (2025),1020-1200 N Christiana Ave,"$7,320.00",7320.0,0.005349
26,Street Speed Hump Menu (2025),1800-1900 N Harding Ave,"$4,880.00",4880.0,0.003566
26,Street Speed Hump Menu (2025),1900-2000 N Keeler Ave,"$4,880.00",4880.0,0.003566
26,Street Speed Hump Menu (2025),1800-1900 N Kildare Ave,"$4,880.00",4880.0,0.003566
26,Street Speed Hump Menu (2025),2100-2200 N Lawler Ave,"$4,880.00",4880.0,0.003566
26,Street Speed Hump Menu (2025),1200-1300 N Maplewood Ave,"$4,880.00",4880.0,0.003566
26,Street Speed Hump Menu (2025),1600-1700 N Mozart St,"$4,880.00",4880.0,0.003566
26,Street Speed Hump Menu (2025),1800-2000 N Ridgeway Ave,"$7,320.00",7320.0,0.005349
26,Street Speed Hump Menu (2025),2000-2100 N Sawyer Ave,"$4,880.00",4880.0,0.003566
26,Street Speed Hump Menu (2025),1600-1700 N Sawyer Ave,"$4,880.00",4880.0,0.003566
26,Street Speed Hump Menu (2025),2000-2100 N Spaulding Ave,"$4,880.00",4880.0,0.003566
26,Street Speed Hump Menu (2025),1030-1200 N Spaulding Ave,"$7,320.00",7320.0,0.005349
26,Street Speed Hump Menu (2025),1700-1900 N Talman Ave,"$4,880.00",4880.0,0.003566
26,Street Speed Hump Menu (2025),1700-1800 N Washtenaw Ave,"$4,880.00",4880.0,0.003566
26,Street Speed Hump Menu (2025),3700-3730 W Cortland St,"$2,440.00",2440.0,0.001783
26,Street Speed Hump Menu (2025),3200-3250 W Dickens Ave,"$2,440.00",2440.0,0.001783
26,Street Speed Hump Menu (2025),3500-3600 W Hirsch St,"$4,880.00",4880.0,0.003566
26,Street Speed Hump Menu (2025),2700-2800 W Potomac Ave,"$4,880.00",4880.0,0.003566
26,Street Speed Hump Menu (2025),4200-4400 W Wabansia Ave,"$9,760.00",9760.0,0.007133
26,Street Speed Hump Menu (2025),3400-3500 W Wabansia Ave,"$2,440.00",2440.0,0.001783
26,Street Traffic Circle Menu (2025),N FRANCISCO AVE & W WABANSIA AVE,"$22,109.18",22109.18,0.016158
26,Street Traffic Circle Menu (2025),N ROCKWELL ST & W WABANSIA AVE,"$5,000.00",5000.0,0.003654
26,Street Traffic Circle Menu (2025),N TALMAN AVE & W WABANSIA AVE,"$4,499.94",4499.94,0.003289
26,Street Traffic Circle Menu (2025),N WASHTENAW AVE & W WABANSIA AVE,"$20,000.00",20000.0,0.014616
26,Street Traffic Circle Menu (2025),W HIRSCH ST & N LAWNDALE AVE,"$19,310.11",19310.11,0.014112
26,Street Traffic Circle Menu (2025),W HIRSCH ST & N ST LOUIS AVE,"$21,000.00",21000.0,0.015347
26,Street Traffic Circle Menu (2025),W LE MOYNE ST & N HAMLIN AVE,"$26,188.61",26188.61,0.019139
26,Viaduct Improvement Menu (2025),W HIRSCH ST & N MONTICELLO AVE,"$22,197.61",22197.61,0.016222
27,(2025) Miscellaneous CDOT Projects (2025),100 N HERMITAGE AVE,$660.00,660.0,0.000444
27,Alley Resurfacing Menu (2025),2826 W FULTON ST,"$12,117.76",12117.76,0.008151
27,,W FULTON ST & N FRANCISCO AVE,"$12,117.76",12117.76,0.008151
27,,W FULTON ST & N CALIFORNIA AVE,"$12,117.76",12117.76,0.008151
27,Alley Resurfacing Menu (2025),W AUGUSTA BLVD & N RIDGEWAY AVE & N LAWNDALE AVE & W IOWA ST,"$42,809.15",42809.15,0.028794
27,Alley Resurfacing Menu (2025),W CARROLL AVE & N WHIPPLE ST & N SACRAMENTO BLVD & W FULTON BLVD,"$22,742.77",22742.77,0.015297
27,Alley Resurfacing Menu (2025),W GLADYS AVE & S CALIFORNIA AVE & S WASHTENAW AVE & W VAN BUREN ST,"$28,613.86",28613.86,0.019246
27,Alley Resurfacing Menu (2025),W WARREN BLVD & N ASHLAND AVE & N PAULINA ST & W WASHINGTON BLVD,"$11,556.79",11556.79,0.007773
27,Alley Speed Hump Menu (2025),W IOWA ST & N CENTRAL PARK AVE & N DRAKE AVE & W AUGUSTA BLVD,"$1,450.00",1450.0,0.000975
27,Alley Speed Hump Replacement (2025),W AUGUSTA BLVD & N RIDGEWAY AVE & N LAWNDALE AVE & W IOWA ST,$0.00,0.0,0.000000
27,cm,2299-2400 W Warren Ave,"$79,141.20",79141.2,0.053232
27,Curb & Gutter Menu (2025),2841 W JACKSON BLVD,"$15,967.04",15967.04,0.010740
27,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",N WELLS ST & W HILL ST,$350.00,350.0,0.000235
27,Miscellaneous CDOT Projects (2025),1300 W JACKSON BLVD,$660.00,660.0,0.000444
27,Miscellaneous CDOT Projects (2025),1500 N CLYBOURN AVE,"$22,063.06",22063.06,0.014840
27,Miscellaneous CDOT Projects (2025),2700 W MONROE ST,$660.00,660.0,0.000444
27,Pavement Markings Menu (2025),N WELLS ST & W HILL ST,"$2,300.00",2300.0,0.001547
27,Pavement Markings Menu (2025),100-300 S Oakley Ave,"$2,500.00",2500.0,0.001682
27,Pavement Markings Menu (2025),1500-1630 W Monroe St,"$8,250.00",8250.0,0.005549
27,Sidewalk Menu (2025),2817 W FIFTH AVE,"$21,588.55",21588.55,0.014521
27,Sidewalk Menu (2025),1300-1500 N Mohawk St,"$147,007.86",147007.86,0.098880
27,Sidewalk Menu (2025),1000-1100 N Orleans St,"$35,530.41",35530.41,0.023898
27,Sidewalk Menu (2025),900-1000 N Racine Ave,"$60,605.96",60605.96,0.040765
27,,918 N RACINE AVE,"$60,605.96",60605.96,0.040765
27,Sidewalk Menu (2025),1400-1450 W Superior St,"$28,617.38",28617.38,0.019249
27,Street Bump Outs Menu (2025),W MONROE ST & S LAFLIN ST,"$32,000.00",32000.0,0.021524
27,Street Bump Outs Menu (2025),W WASHINGTON BLVD & N DAMEN AVE,"$2,361.51",2361.51,0.001588
27,Street Light Upgrade Menu (2025),731 N SPAULDING AVE,$500.00,500.0,0.000336
27,Street Resurfacing Menu (2025),440-500 N Carpenter St,"$13,701.01",13701.01,0.009216
27,Street Resurfacing Menu (2025),150-340 N Elizabeth St,"$87,085.72",87085.72,0.058575
27,Street Resurfacing Menu (2025),440-500 N Green St,"$46,420.05",46420.05,0.031223
27,Street Resurfacing Menu (2025),800-900 N Lawndale Ave,"$69,585.89",69585.89,0.046805
27,Street Resurfacing Menu (2025),0-100 N Loomis St,"$27,979.60",27979.6,0.018820
27,Street Resurfacing Menu (2025),670-800 N May St,"$40,633.55",40633.55,0.027331
27,Street Resurfacing Menu (2025),440-500 N May St,"$36,891.10",36891.1,0.024814
27,Street Resurfacing Menu (2025),440-500 N Morgan St,"$40,702.05",40702.05,0.027377
27,Street Resurfacing Menu (2025),640-660 N Peoria St,"$12,694.93",12694.93,0.008539
27,Street Resurfacing Menu (2025),700-800 N Throop St,"$57,784.17",57784.17,0.038867
27,Street Resurfacing Menu (2025),300-400 S Mozart St,"$42,483.20",42483.2,0.028575
27,Street Resurfacing Menu (2025),40-0 S Seeley Ave,"$39,870.06",39870.06,0.026817
27,Street Resurfacing Menu (2025),200-300 S Throop St,"$45,229.20",45229.2,0.030422
27,Street Resurfacing Menu (2025),1349-1300 W Cortez St,"$53,121.12",53121.12,0.035730
27,Street Resurfacing Menu (2025),2200-2300 W Ferdinand St,"$32,532.25",32532.25,0.021882
27,Street Resurfacing Menu (2025),2000-2200 W Grenshaw St,"$155,603.51",155603.51,0.104661
27,Street Speed Hump Menu (2025),700-800 N Avers Ave,"$4,880.00",4880.0,0.003282
27,Street Speed Hump Menu (2025),200-300 S Francisco Ave,"$2,440.00",2440.0,0.001641
27,Street Speed Hump Menu (2025),0-400 S Oakley Ave,"$9,760.00",9760.0,0.006565
27,Street Speed Hump Menu (2025),40-0 S Seeley Ave,"$2,440.00",2440.0,0.001641
27,Street Speed Hump Replacement (2025),440-500 N Green St,$0.00,0.0,0.000000
27,Street Speed Hump Replacement (2025),800-900 N Lawndale Ave,$0.00,0.0,0.000000
28,Alley Resurfacing Menu (2025),2420 W GRENSHAW ST,"$21,643.47",21643.47,0.014745
28,,W GRENSHAW ST & S WESTERN AVE & S CAMPBELL AVE & W,"$21,643.47",21643.47,0.014745
28,Alley Resurfacing Menu (2025),FILLMORE ST 2420 W TAYLOR ST,"$21,744.49",21744.49,0.014813
28,,W TAYLOR ST & S WESTERN AVE & S CAMPBELL AVE & W ARTHINGTON ST,"$21,744.49",21744.49,0.014813
28,Alley Resurfacing Menu (2025),S SACRAMENTO BLVD & W ROOSEVELT RD & W FILLMORE ST & S WHIPPLE ST,"$47,641.60",47641.6,0.032456
28,Alley Resurfacing Menu (2025),W 12TH PL & S FAIRFIELD AVE & S CALIFORNIA BLVD & W 14TH ST,"$65,782.52",65782.52,0.044814
28,Alley Resurfacing Menu (2025),W 12TH PL & S WASHTENAW AVE & S FAIRFIELD AVE & W 14TH ST,"$34,311.52",34311.52,0.023375
28,Alley Resurfacing Menu (2025),W BOWLER ST & W POLK ST & S LEAVITT ST & W OGDEN AVE,"$53,419.99",53419.99,0.036392
28,Alley Resurfacing Menu (2025),W CONGRESS PKWY & S SPAULDING AVE & S HOMAN AVE & W VAN BUREN ST,"$14,106.63",14106.63,0.009610
28,Alley Resurfacing Menu (2025),W FIFTH AVE & S WHIPPLE ST & S SACRAMENTO BLVD & W JACKSON BLVD,"$31,738.47",31738.47,0.021622
28,,3010 W JACKSON BLVD,"$31,738.47",31738.47,0.021622
28,Alley Resurfacing Menu (2025),W FILLMORE ST & S MOZART ST & S FRANCISCO AVE & W ROOSEVELT RD,"$40,988.35",40988.35,0.027923
28,Alley Resurfacing Menu (2025),W FILLMORE ST & S WHIPPLE ST & S ALBANY AVE & W ROOSEVELT RD,"$46,210.53",46210.53,0.031481
28,Alley Resurfacing Menu (2025),W FULTON ST & N KOSTNER AVE & N KILBOURN AVE & W LAKE ST,"$10,705.86",10705.86,0.007293
28,Alley Resurfacing Menu (2025),W HARRISON ST & S CALIFORNIA AVE & S FRANCISCO AVE & W FLOURNOY ST,"$34,822.54",34822.54,0.023723
28,Alley Resurfacing Menu (2025),W HARRISON ST & S WASHTENAW AVE & S CALIFORNIA AVE & W FLOURNOY ST,"$33,588.84",33588.84,0.022882
28,Alley Resurfacing Menu (2025),W JACKSON BLVD & S ALBANY AVE & S TROY ST & W FIFTH AVE,"$63,802.38",63802.38,0.043465
28,Alley Resurfacing Menu (2025),W TAYLOR ST & S LOOMIS ST & S ADA ST & W ARTHINGTON ST,"$5,253.09",5253.09,0.003579
28,Alley Resurfacing Menu (2025),W VAN BUREN ST & S ST LOUIS AVE & S CENTRAL PARK AVE & W CONGRESS PKWY,"$51,463.62",51463.62,0.035060
28,Alley Speed Hump Menu (2025),W LEXINGTON ST & S CAMPBELL AVE & S MAPLEWOOD AVE & W POLK ST,$725.00,725.0,0.000494
28,Alley Speed Hump Menu (2025),W WASHINGTON BLVD & N CICERO AVE & N LAMON AVE & W MADISON ST,"$1,450.00",1450.0,0.000988
28,Alley Speed Hump Menu (2025),W WILCOX ST & S SPRINGFIELD AVE & S HAMLIN BLVD & W ADAMS ST,"$2,175.00",2175.0,0.001482
28,Alley Speed Hump Replacement (2025),S SACRAMENTO BLVD & W ROOSEVELT RD & W FILLMORE ST & S WHIPPLE ST,$0.00,0.0,0.000000
28,Alley Speed Hump Replacement (2025),W 12TH PL & S FAIRFIELD AVE & S CALIFORNIA BLVD & W 14TH ST,$0.00,0.0,0.000000
28,Alley Speed Hump Replacement (2025),W 12TH PL & S WASHTENAW AVE & S FAIRFIELD AVE & W 14TH ST,$0.00,0.0,0.000000
28,Alley Speed Hump Replacement (2025),W BOWLER ST & W POLK ST & S LEAVITT ST & W OGDEN AVE,$0.00,0.0,0.000000
28,Alley Speed Hump Replacement (2025),W CONGRESS PKWY & S SPAULDING AVE & S HOMAN AVE & W VAN BUREN ST,$0.00,0.0,0.000000
28,Alley Speed Hump Replacement (2025),W GRENSHAW ST & S WESTERN AVE & S CAMPBELL AVE & W FILLMORE ST,$0.00,0.00,0.000000
28,,2420 W GRENSHAW ST,$0.00,0.00,0.000000
28,Alley Speed Hump Replacement (2025),W HARRISON ST & S CALIFORNIA AVE & S FRANCISCO AVE & W FLOURNOY ST,$0.00,0.0,0.000000
28,Alley Speed Hump Replacement (2025),W JACKSON BLVD & S ALBANY AVE & S TROY ST & W FIFTH AVE,$0.00,0.0,0.000000
28,Alley Speed Hump Replacement (2025),W TAYLOR ST & S WESTERN AVE & S CAMPBELL AVE & W ARTHINGTON ST,$0.00,0.00,0.000000
28,,2420 W TAYLOR ST,$0.00,0.00,0.000000
28,Miscellaneous CDOT Projects (2025),1101 S DESPLAINES ST,$660.00,660.0,0.000450
28,Miscellaneous CDOT Projects (2025),3521 W MADISON ST,$300.00,300.0,0.000204
28,Miscellaneous CDOT Projects (2025),3842 W WEST END AVE,$150.00,150.0,0.000102
28,Miscellaneous CDOT Projects (2025),4937 W ADAMS ST,$150.00,150.0,0.000102
28,"New Receptacle controller, Smart fixtures with outlets. Street Cul-de-Sac Menu (2025)",2440 W WASHBURNE AVE,"$36,660.41",36660.41,0.024975
28,Sidewalk Menu (2025),440 N KILBOURN AVE,"$40,410.11",40410.11,0.027529
28,Sidewalk Menu (2025),300-400 S Sacramento Ave,"$155,944.77",155944.77,0.106237
28,"Special Lighting Upgrade, People Plaza at Bishop & Taylor;",S BISHOP ST & W TAYLOR ST,"$145,000.00",145000.0,0.098781
28,Street Cul-de-Sac Menu (2025),2900 W TAYLOR ST,"$4,369.88",4369.88,0.002977
28,Street Light Pole Painting Menu (2025),S CENTRAL PARK AVE & W FIFTH AVE,"$4,060.00",4060.00,0.002766
28,,S CENTRAL PARK BLVD & W JACKSON BLVD,"$4,060.00",4060.00,0.002766
28,Street Resurfacing Menu (2025),340-400 S Christiana Ave,"$30,184.23",30184.23,0.020563
28,Street Resurfacing Menu (2025),500-600 S Claremont Ave,"$34,325.92",34325.92,0.023384
28,Street Resurfacing Menu (2025),500-520 S Millard Ave,"$19,079.56",19079.56,0.012998
28,Street Resurfacing Menu (2025),1200-1400 S Morgan St,"$15,293.23",15293.23,0.010418
28,Street Resurfacing Menu (2025),1100-1200 S Richmond St,"$45,869.33",45869.33,0.031248
28,Street Resurfacing Menu (2025),330-500 S St Louis Ave,"$38,183.30",38183.3,0.026012
28,Street Resurfacing Menu (2025),2300-2400 W 13th St,"$73,502.19",73502.19,0.050073
28,Street Resurfacing Menu (2025),2730-2800 W 14th St,"$21,758.55",21758.55,0.014823
28,Street Resurfacing Menu (2025),2800-2900 W Fillmore St,"$71,331.04",71331.04,0.048594
28,Street Speed Hump Menu (2025),2300-2400 W Polk St,"$1,632.92",1632.92,0.001112
28,Street Speed Hump Replacement (2025),330-500 S St Louis Ave,$0.00,0.0,0.000000
28,Street Speed Hump Replacement (2025),2730-2800 W 14th St,$0.00,0.0,0.000000
28,Street Speed Hump Replacement (2025),2800-2900 W Fillmore St,$0.00,0.0,0.000000
28,Viaduct Improvement Menu (2025),2543 W OGDEN AVE,"$68,266.39",68266.39,0.046506
29,Alley Resurfacing Menu (2025),5825 W AUGUSTA BLVD,"$13,239.70",13239.70,0.008869
29,,W AUGUSTA BLVD & N MAYFIELD AVE & N MENARD AVE & W WALTON ST,"$13,239.70",13239.70,0.008869
29,Alley Resurfacing Menu (2025),N MAJOR AVE & W NORTH AVE & W WABANSIA AVE & N MANGO AVE,"$42,034.32",42034.32,0.028159
29,Alley Resurfacing Menu (2025),N MAYFIELD AVE & W LE MOYNE ST & W NORTH AVE & N MASON AVE,"$57,824.47",57824.47,0.038737
29,Alley Resurfacing Menu (2025),N MAYFIELD AVE & W THOMAS ST & W AUGUSTA BLVD & N MONITOR AVE,"$35,347.85",35347.85,0.023680
29,Alley Resurfacing Menu (2025),N MONITOR AVE & W POTOMAC AVE & W HIRSCH ST & N MAYFIELD AVE,"$42,961.33",42961.33,0.028780
29,Alley Resurfacing Menu (2025),N NATCHEZ AVE & W CORTLAND ST & W BLOOMINGDALE AVE & N NAGLE AVE,"$34,639.46",34639.46,0.023205
29,Alley Resurfacing Menu (2025),S MAYFIELD AVE & W FILLMORE ST & W ARTHINGTON ST & S MASON AVE,"$43,657.75",43657.75,0.029246
29,Alley Resurfacing Menu (2025),W POTOMAC AVE & N MENARD AVE & N MASSASOIT AVE & W DIVISION ST,"$47,417.94",47417.94,0.031765
29,Alley Speed Hump Menu (2025),852 N WALLER AVE,$725.00,725.0,0.000486
29,Alley Speed Hump Menu (2025),W POTOMAC AVE & N WALLER AVE & N PARKSIDE AVE & W DIVISION ST,"$1,450.00",1450.0,0.000971
29,Alley Speed Hump Replacement (2025),5825 W AUGUSTA BLVD,$0.00,0.00,0.000000
29,,W AUGUSTA BLVD & N MAYFIELD AVE & N MENARD AVE & W WALTON ST,$0.00,0.00,0.000000
29,Alley Speed Hump Replacement (2025),N MAJOR AVE & W NORTH AVE & W WABANSIA AVE & N MANGO AVE,$0.00,0.0,0.000000
29,Alley Speed Hump Replacement (2025),N MAYFIELD AVE & W LE MOYNE ST & W NORTH AVE & N MASON AVE,$0.00,0.0,0.000000
29,Alley Speed Hump Replacement (2025),N MAYFIELD AVE & W THOMAS ST & W AUGUSTA BLVD & N MONITOR AVE,$0.00,0.0,0.000000
29,Alley Speed Hump Replacement (2025),N MONITOR AVE & W POTOMAC AVE & W HIRSCH ST & N MAYFIELD AVE,$0.00,0.0,0.000000
29,Alley Speed Hump Replacement (2025),S MAYFIELD AVE & W FILLMORE ST & W ARTHINGTON ST & S MASON AVE,$0.00,0.0,0.000000
29,Alley Speed Hump Replacement (2025),W POTOMAC AVE & N MENARD AVE & N MASSASOIT AVE & W DIVISION ST,$0.00,0.0,0.000000
29,Bollard Menu (2025),7039 W GRAND AVE,$646.17,646.17,0.000433
29,,2379 N NORDICA AVE,$646.17,646.17,0.000433
29,Harambee Community Garden - 445 N Waller Ave -,445 N WALLER AVE,"$10,650.00",10650.0,0.007134
29,installation of pergola and lighting Miscellaneous CDOT Projects (2025),1204 N MASON AVE,$660.00,660.0,0.000442
29,Miscellaneous CDOT Projects (2025),48 N PINE AVE,$150.00,150.0,0.000100
29,Miscellaneous CDOT Projects (2025),5500 W NORTH AVE,$660.00,660.0,0.000442
29,Rutherford Sayer Park - Nature Play Space,6871 W BELDEN AVE,"$25,000.00",25000.0,0.016748
29,Sidewalk Menu (2025),5837-5839 W ARTHINGTON ST,"$26,311.10",26311.1,0.017626
29,Speed Indicator Signs (2025),2052 N OAK PARK AVE,"$32,620.70",32620.7,0.021853
29,Street Bump Outs Menu (2025),N WALLER AVE & W WASHINGTON BLVD,"$20,000.00",20000.0,0.013398
29,Street Bump Outs Menu (2025),S AUSTIN BLVD & W ARTHINGTON ST,"$20,000.00",20000.0,0.013398
29,Street Bump Outs Menu (2025),W FILLMORE ST & S MENARD AVE,"$25,135.24",25135.24,0.016838
29,Street Light Pole for High Definition Camera Menu (2025),2052 N OAK PARK AVE,"$3,000.00",3000.0,0.002010
29,Street Light Upgrade Menu (2025),1836 N NORMANDY AVE,$500.00,500.0,0.000335
29,Street Light Upgrade Menu (2025),5026-5028 W CONGRESS PKWY,$500.00,500.0,0.000335
29,Street Light Upgrade Menu (2025),5508 W JACKSON BLVD,$500.00,500.0,0.000335
29,Street Resurfacing Menu (2025),1400-1500 N Mason Ave,"$52,993.90",52993.9,0.035501
29,Street Resurfacing Menu (2025),0-100 N Mason Ave,"$9,684.86",9684.86,0.006488
29,Street Resurfacing Menu (2025),100-300 N Mason Ave,"$61,771.06",61771.06,0.041381
29,Street Resurfacing Menu (2025),1600-1700 N Melvina Ave,"$54,211.01",54211.01,0.036316
29,Street Resurfacing Menu (2025),1000-1100 N Menard Ave,"$55,706.99",55706.99,0.037318
29,Street Resurfacing Menu (2025),1500-1600 N Menard Ave,"$41,367.47",41367.47,0.027712
29,Street Resurfacing Menu (2025),1000-1200 N Monitor Ave,"$101,605.27",101605.27,0.068066
29,Street Resurfacing Menu (2025),1700-1800 N Moody Ave,"$55,342.66",55342.66,0.037074
29,Street Resurfacing Menu (2025),1800-1900 N Natoma Ave,"$66,211.86",66211.86,0.044355
29,Street Resurfacing Menu (2025),3000-3200 N Oconto Ave,"$99,277.12",99277.12,0.066506
29,Street Resurfacing Menu (2025),3100-3200 N Oketo Ave,"$56,779.64",56779.64,0.038037
29,Street Resurfacing Menu (2025),5000-5100 W Congress Pkwy,"$105,439.45",105439.45,0.070634
29,Street Resurfacing Menu (2025),5709-5900 W Midway Park,"$109,739.70",109739.7,0.073515
29,Street Resurfacing Menu (2025),5900-6000 W Ohio St,"$58,630.92",58630.92,0.039277
29,Street Resurfacing Menu (2025),6000-5900 W Superior St,"$22,636.17",22636.17,0.015164
29,Street Speed Hump Menu (2025),1600-1700 N Meade Ave,"$4,880.00",4880.0,0.003269
29,Street Speed Hump Menu (2025),2500-2600 N Nordica Ave,"$4,880.00",4880.0,0.003269
29,Street Speed Hump Menu (2025),1700-1800 N Nordica Ave,"$4,880.00",4880.0,0.003269
29,Street Speed Hump Menu (2025),420-500 N Parkside Ave,"$2,440.00",2440.0,0.001635
29,Street Speed Hump Menu (2025),500-600 S Lavergne Ave,"$2,440.00",2440.0,0.001635
29,Street Speed Hump Menu (2025),7100-7150 W Dickens Ave,"$2,440.00",2440.0,0.001635
29,Street Speed Hump Menu (2025),6930-7000 W Wabansia Ave,"$2,440.00",2440.0,0.001635
29,Street Speed Hump Menu (2025),7100-7150 W Wabansia Ave,"$2,440.00",2440.0,0.001635
29,Street Speed Hump Replacement (2025),0-100 N Mason Ave,$0.00,0.0,0.000000
29,Street Speed Hump Replacement (2025),100-300 N Mason Ave,$0.00,0.0,0.000000
29,Street Speed Hump Replacement (2025),1000-1100 N Menard Ave,$0.00,0.0,0.000000
29,Street Speed Hump Replacement (2025),1000-1200 N Monitor Ave,$0.00,0.0,0.000000
29,Street Speed Hump Replacement (2025),1800-1900 N Natoma Ave,$0.00,0.0,0.000000
29,Street Speed Hump Replacement (2025),3100-3200 N Oketo Ave,$0.00,0.0,0.000000
29,Street Speed Hump Replacement (2025),5000-5100 W Congress Pkwy,$0.00,0.0,0.000000
29,Veteran's Peace Community Garden Improvements -,5413 W MADISON ST,"$15,000.00",15000.0,0.010049
30,(2025) Miscellaneous CDOT Projects (2025),3600 N LINDER AVE,$660.00,660.0,0.000547
30,Alley Apron Menu (2025),4014 W PATTERSON AVE,"$18,400.44",18400.44,0.015245
30,Alley Apron Menu (2025),4252-4256 W GRACE ST,"$19,002.61",19002.61,0.015744
30,Alley Resurfacing Menu (2025),4140 W HENDERSON ST,"$21,063.51",21063.51,0.017452
30,,W HENDERSON ST & N KEDVALE AVE & N KEELER AVE & W ROSCOE ST,"$21,063.51",21063.51,0.017452
30,Alley Resurfacing Menu (2025),W ADDISON ST & N MEADE AVE & N MELVINA AVE & W EDDY ST,"$14,631.39",14631.39,0.012123
30,,6101 W ADDISON ST,"$14,631.39",14631.39,0.012123
30,Alley Resurfacing Menu (2025),W PATTERSON AVE & N LECLAIRE AVE & N LARAMIE AVE & W ADDISON ST,"$13,471.45",13471.45,0.011162
30,,5101 W PATTERSON AVE,"$13,471.45",13471.45,0.011162
30,Alley Speed Hump Menu (2025),N MAJOR AVE & W DIVERSEY AVE & W GEORGE ST & N PARKSIDE AVE,"$2,900.00",2900.0,0.002403
30,Alley Speed Hump Removal Menu (2025),N MAJOR AVE & W DIVERSEY AVE & W GEORGE ST & N PARKSIDE AVE,"$2,900.00",2900.0,0.002403
30,Alley Speed Hump Replacement (2025),4140 W HENDERSON ST,$0.00,0.00,0.000000
30,,W HENDERSON ST & N KEDVALE AVE & N KEELER AVE & W,$0.00,0.00,0.000000
30,Alley Speed Hump Replacement (2025),ROSCOE ST W PATTERSON AVE & N LECLAIRE AVE & N LARAMIE AVE & W ADDISON ST,$0.00,0.00,0.000000
30,,5101 W PATTERSON AVE,$0.00,0.00,0.000000
30,Bollard Menu (2025),5943 W ROSCOE ST,"$2,182.48",2182.48,0.001808
30,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",W BELMONT AVE & N MEADE AVE,$600.00,600.0,0.000497
30,Miscellaneous CDOT Projects (2025),3600 N MILWAUKEE AVE,$660.00,660.0,0.000547
30,Miscellaneous CDOT Projects (2025),3701 N HARDING AVE,$660.00,660.0,0.000547
30,Miscellaneous CDOT Projects (2025),5601 W GRAND AVE,"$33,500.00",33500.0,0.027756
30,Pavement Markings Menu (2025),2941 N MCVICKER AVE,"$20,000.00",20000.00,0.016571
30,,3231 N SPRINGFIELD AVE,"$20,000.00",20000.00,0.016571
30,,3815 N KEDVALE AVE,"$20,000.00",20000.00,0.016571
30,Pavement Markings Menu (2025),4000-4500 W Belmont Ave,"$6,500.00",6500.0,0.005385
30,Pavement Markings Menu (2025),W BELMONT AVE & N KARLOV AVE,"$4,000.00",4000.0,0.003314
30,Sidewalk Menu (2025),3633 N SPRINGFIELD AVE,"$12,048.43",12048.43,0.009983
30,,3642 N SPRINGFIELD AVE,"$12,048.43",12048.43,0.009983
30,,3652 N SPRINGFIELD AVE,"$12,048.43",12048.43,0.009983
30,Sidewalk Menu (2025),3663 N AVERS AVE,"$10,996.13",10996.13,0.009111
30,,3600 N AVERS AVE,"$10,996.13",10996.13,0.009111
30,,3634 N AVERS AVE,"$10,996.13",10996.13,0.009111
30,,3640 N AVERS AVE,"$10,996.13",10996.13,0.009111
30,Sidewalk Menu (2025),4157-4200 W HENDERSON ST,"$18,110.75",18110.75,0.015005
