ward,menu_package,address,cost,cost_numeric,cost_share
13,Miscellaneous CDOT Projects (2023),5958 W 63RD PL,$660.00,660.0,0.000440
13,Pavement Markings Menu (2023),6000-6360 W 55th St,"$19,000.00",19000.0,0.012671
13,Pavement Markings Menu (2023),6000-6300 W 55th St,"$8,400.00",8400.0,0.005602
13,Sidewalk Menu (2023),4067 W 58TH ST,"$1,105.47",1105.47,0.000737
13,Sidewalk Menu (2023),4200 W 62ND ST,"$3,044.81",3044.81,0.002031
13,Sidewalk Menu (2023),4500 W 64TH PL,"$6,723.77",6723.77,0.004484
13,,4530 W 64TH PL,"$6,723.77",6723.77,0.004484
13,,4517 W 64TH PL,"$6,723.77",6723.77,0.004484
13,Sidewalk Menu (2023),4509 W 66TH PL,"$7,513.18",7513.18,0.005010
13,Sidewalk Menu (2023),4543 W 65TH PL,"$5,975.54",5975.54,0.003985
13,Sidewalk Menu (2023),4559 W 64TH ST,"$3,484.95",3484.95,0.002324
13,Sidewalk Menu (2023),5153 W 64TH ST,"$4,286.89",4286.89,0.002859
13,Sidewalk Menu (2023),5253 W 64TH PL,"$3,717.86",3717.86,0.002479
13,,5240 W 64TH PL,"$3,717.86",3717.86,0.002479
13,Sidewalk Menu (2023),5520 S KOLMAR AVE,"$2,302.30",2302.3,0.001535
13,Sidewalk Menu (2023),5524 S KENNETH AVE,"$2,142.38",2142.38,0.001429
13,Sidewalk Menu (2023),5525 S AUSTIN AVE,"$2,886.16",2886.16,0.001925
13,Sidewalk Menu (2023),5526 S NEWLAND AVE,"$2,122.58",2122.58,0.001416
13,Sidewalk Menu (2023),5537 S PARKSIDE AVE,"$5,693.48",5693.48,0.003797
13,Sidewalk Menu (2023),5539 S MONITOR AVE,"$3,468.67",3468.67,0.002313
13,Sidewalk Menu (2023),5540 S NORDICA AVE,$420.13,420.13,0.000280
13,Sidewalk Menu (2023),5547 S MOODY AVE,"$2,849.31",2849.31,0.001900
13,Sidewalk Menu (2023),5551 S MOBILE AVE,"$4,297.45",4297.45,0.002866
13,Sidewalk Menu (2023),5554 S MAYFIELD AVE,"$4,124.86",4124.86,0.002751
13,Sidewalk Menu (2023),5558 S KEDVALE AVE,"$13,203.87",13203.87,0.008806
13,Sidewalk Menu (2023),5600 S MASSASOIT AVE,"$5,130.03",5130.03,0.003421
13,Sidewalk Menu (2023),5600 S NATCHEZ AVE,"$6,567.90",6567.9,0.004380
13,Sidewalk Menu (2023),5601 S KILDARE AVE,"$10,576.85",10576.85,0.007054
13,Sidewalk Menu (2023),5601 S NATOMA AVE,"$21,519.57",21519.57,0.014351
13,Sidewalk Menu (2023),5601 S NEWLAND AVE,"$11,547.77",11547.77,0.007701
13,,5623 S NEWLAND AVE,"$11,547.77",11547.77,0.007701
13,Sidewalk Menu (2023),5604 S KOLIN AVE,"$1,869.57",1869.57,0.001247
13,Sidewalk Menu (2023),5608 S NASHVILLE AVE,"$6,091.48",6091.48,0.004062
13,Sidewalk Menu (2023),5611 S MENARD AVE,"$4,067.74",4067.74,0.002713
13,Sidewalk Menu (2023),5612 S MEADE AVE,"$2,883.58",2883.58,0.001923
13,Sidewalk Menu (2023),5616 S NORDICA AVE,"$4,523.40",4523.4,0.003017
13,Sidewalk Menu (2023),5617 S AUSTIN AVE,"$1,139.74",1139.74,0.000760
13,Sidewalk Menu (2023),5619 S NEWCASTLE AVE,"$2,506.64",2506.64,0.001672
13,Sidewalk Menu (2023),5631 S NEW ENGLAND AVE,"$6,208.06",6208.06,0.004140
13,Sidewalk Menu (2023),5643 S NEW ENGLAND AVE,"$7,122.93",7122.93,0.004750
13,Sidewalk Menu (2023),5645 S MCVICKER AVE,"$11,033.72",11033.72,0.007358
13,Sidewalk Menu (2023),5645 S MOODY AVE,"$2,917.85",2917.85,0.001946
13,Sidewalk Menu (2023),5652 S RUTHERFORD AVE,"$3,497.38",3497.38,0.002332
13,Sidewalk Menu (2023),5653 S OAK PARK AVE,"$5,040.57",5040.57,0.003362
13,Sidewalk Menu (2023),5659 S MELVINA AVE,"$3,191.98",3191.98,0.002129
13,Sidewalk Menu (2023),5708 S SAYRE AVE,"$9,214.61",9214.61,0.006145
13,,5756 S SAYRE AVE,"$9,214.61",9214.61,0.006145
13,Sidewalk Menu (2023),5720 S MEADE AVE,"$3,831.03",3831.03,0.002555
13,,5753 S MEADE AVE,"$3,831.03",3831.03,0.002555
13,Sidewalk Menu (2023),5723 S MASSASOIT AVE,$944.30,944.3,0.000630
13,Sidewalk Menu (2023),5724 S MERRIMAC AVE,"$1,722.96",1722.96,0.001149
13,,5700 S MERRIMAC AVE,"$1,722.96",1722.96,0.001149
13,Sidewalk Menu (2023),5725 S NEWCASTLE AVE,"$3,954.78",3954.78,0.002637
13,Sidewalk Menu (2023),5729 S NEWCASTLE AVE,"$2,575.17",2575.17,0.001717
13,Sidewalk Menu (2023),5729 S RUTHERFORD AVE,"$4,279.05",4279.05,0.002854
13,Sidewalk Menu (2023),5747 S AUSTIN AVE,"$2,202.08",2202.08,0.001469
13,Sidewalk Menu (2023),5748-5752 S CENTRAL AVE,"$6,305.60",6305.6,0.004205
13,Sidewalk Menu (2023),5755 S MAYFIELD AVE,"$4,078.02",4078.02,0.002720
13,Sidewalk Menu (2023),5808 S NORDICA AVE,$750.34,750.34,0.000500
13,,5820 S NORDICA AVE,$750.34,750.34,0.000500
13,Sidewalk Menu (2023),5812 S MCVICKER AVE,"$2,940.69",2940.69,0.001961
13,Sidewalk Menu (2023),5812 S OAK PARK AVE,"$2,673.41",2673.41,0.001783
13,,5825 S OAK PARK AVE,"$2,673.41",2673.41,0.001783
13,,5834 S OAK PARK AVE,"$2,673.41",2673.41,0.001783
13,,5835 S OAK PARK AVE,"$2,673.41",2673.41,0.001783
13,Sidewalk Menu (2023),5812 W 64TH PL,"$3,054.97",3054.97,0.002037
13,Sidewalk Menu (2023),5815-5817 S NORMANDY AVE,"$3,580.61",3580.61,0.002388
13,,5859 S NORMANDY AVE,"$3,580.61",3580.61,0.002388
13,Sidewalk Menu (2023),5818 S MERRIMAC AVE,"$1,125.79",1125.79,0.000751
13,Sidewalk Menu (2023),5820 W 59TH ST,"$3,161.62",3161.62,0.002108
13,Sidewalk Menu (2023),5822 S MCVICKER AVE,"$3,286.01",3286.01,0.002191
13,Sidewalk Menu (2023),5824 S RUTHERFORD AVE,"$8,599.86",8599.86,0.005735
13,,5859 S RUTHERFORD AVE,"$8,599.86",8599.86,0.005735
13,Sidewalk Menu (2023),5849 W 64TH ST,"$5,773.74",5773.74,0.003850
13,Sidewalk Menu (2023),5854 W 64TH ST,"$3,215.20",3215.20,0.002144
13,,5848 W 64TH ST,"$3,215.20",3215.20,0.002144
13,Sidewalk Menu (2023),5901 W 55TH ST,"$18,553.33",18553.33,0.012373
13,Sidewalk Menu (2023),5914 S NASHVILLE AVE,"$3,826.71",3826.71,0.002552
13,Sidewalk Menu (2023),5914 S NATOMA AVE,$949.77,949.77,0.000633
13,,5925 S NATOMA AVE,$949.77,949.77,0.000633
13,,5955 S NATOMA AVE,$949.77,949.77,0.000633
13,Sidewalk Menu (2023),5922 S NARRAGANSETT AVE,"$2,959.62",2959.62,0.001974
13,Sidewalk Menu (2023),5923 S MOODY AVE,"$2,963.53",2963.53,0.001976
13,Sidewalk Menu (2023),5923 W 59TH ST,"$5,721.47",5721.47,0.003816
13,Sidewalk Menu (2023),5926 S NARRAGANSETT AVE,"$3,179.92",3179.92,0.002121
13,Sidewalk Menu (2023),5949 S KILDARE AVE,"$3,343.06",3343.06,0.002229
13,,5959 S KILDARE AVE,"$3,343.06",3343.06,0.002229
13,Sidewalk Menu (2023),5959 S OAK PARK AVE,"$10,706.00",10706.00,0.007140
13,,5901 S OAK PARK AVE,"$10,706.00",10706.00,0.007140
13,Sidewalk Menu (2023),6001 S MCVICKER AVE,"$8,890.82",8890.82,0.005929
13,Sidewalk Menu (2023),6005 S NAGLE AVE,$752.64,752.64,0.000502
13,Sidewalk Menu (2023),6011 S MOBILE AVE,"$3,087.92",3087.92,0.002059
13,Sidewalk Menu (2023),6039 S KEATING AVE,"$3,708.22",3708.22,0.002473
13,,6056 S KEATING AVE,"$3,708.22",3708.22,0.002473
13,Sidewalk Menu (2023),6041 S NORMANDY AVE,$522.93,522.93,0.000349
13,Sidewalk Menu (2023),6047 S KEATING AVE,"$1,811.13",1811.13,0.001208
13,Sidewalk Menu (2023),6053 S MENARD AVE,"$3,510.55",3510.55,0.002341
13,Sidewalk Menu (2023),6056 S RUTHERFORD AVE,"$4,678.51",4678.51,0.003120
13,Sidewalk Menu (2023),6058 S TRIPP AVE,"$5,130.36",5130.36,0.003421
13,Sidewalk Menu (2023),6059 S MAJOR AVE,"$5,358.47",5358.47,0.003574
13,Sidewalk Menu (2023),6100 S KILPATRICK AVE,"$5,112.25",5112.25,0.003409
13,,6115 S KILPATRICK AVE,"$5,112.25",5112.25,0.003409
13,Sidewalk Menu (2023),6101 S KOSTNER AVE,"$4,029.24",4029.24,0.002687
13,,6111 S KOSTNER AVE,"$4,029.24",4029.24,0.002687
13,,6136 S KOSTNER AVE,"$4,029.24",4029.24,0.002687
13,Sidewalk Menu (2023),6105 S MAYFIELD AVE,"$3,009.22",3009.22,0.002007
13,Sidewalk Menu (2023),6110-6112 S MONITOR AVE,"$2,402.43",2402.43,0.001602
13,Sidewalk Menu (2023),6118 S MASSASOIT AVE,"$3,317.63",3317.63,0.002212
13,Sidewalk Menu (2023),6123 S MONITOR AVE,"$5,944.20",5944.2,0.003964
13,Sidewalk Menu (2023),6137 S NAGLE AVE,"$1,583.95",1583.95,0.001056
13,Sidewalk Menu (2023),6139 S KEELER AVE,"$3,732.80",3732.8,0.002489
13,Sidewalk Menu (2023),6141 S TRIPP AVE,"$7,788.58",7788.58,0.005194
13,,6144 S TRIPP AVE,"$7,788.58",7788.58,0.005194
13,,6158 S TRIPP AVE,"$7,788.58",7788.58,0.005194
13,Sidewalk Menu (2023),6143 S NATCHEZ AVE,"$1,448.14",1448.14,0.000966
13,Sidewalk Menu (2023),6158 S MENARD AVE,"$13,351.82",13351.82,0.008904
13,Sidewalk Menu (2023),6201 S TRIPP AVE,"$7,241.99",7241.99,0.004830
13,Sidewalk Menu (2023),6204 S KILPATRICK AVE,"$4,644.47",4644.47,0.003097
13,Sidewalk Menu (2023),6205 S NAGLE AVE,"$2,620.86",2620.86,0.001748
13,Sidewalk Menu (2023),6210 S PARKSIDE AVE,"$3,562.30",3562.30,0.002376
13,,6221 S PARKSIDE AVE,"$3,562.30",3562.30,0.002376
13,Sidewalk Menu (2023),6211 S MASSASOIT AVE,"$3,156.45",3156.45,0.002105
13,Sidewalk Menu (2023),6224 S KEATING AVE,"$2,540.91",2540.91,0.001695
13,Sidewalk Menu (2023),6235 S KILBOURN AVE,"$2,804.94",2804.94,0.001871
13,Sidewalk Menu (2023),6255 W 63RD PL,"$1,297.13",1297.13,0.000865
13,Sidewalk Menu (2023),6317 W 63RD PL,"$2,095.43",2095.43,0.001397
13,Sidewalk Menu (2023),6332 S KENNETH AVE,"$4,248.19",4248.19,0.002833
13,Sidewalk Menu (2023),6342 S KNOX AVE,"$2,232.50",2232.5,0.001489
13,Sidewalk Menu (2023),6343 S KEATING AVE,"$1,175.60",1175.6,0.000784
13,Sidewalk Menu (2023),6346 S KOMENSKY AVE,"$2,643.71",2643.71,0.001763
13,Sidewalk Menu (2023),6351 S KARLOV AVE,"$3,867.23",3867.23,0.002579
13,Sidewalk Menu (2023),6400 S OAK PARK AVE,"$16,617.09",16617.09,0.011082
13,Sidewalk Menu (2023),6411 S KARLOV AVE,"$1,424.68",1424.68,0.000950
13,,6415 S KARLOV AVE,"$1,424.68",1424.68,0.000950
13,Sidewalk Menu (2023),6436-6440 S LAMON AVE,"$4,581.75",4581.75,0.003056
13,Sidewalk Menu (2023),6457 S KOSTNER AVE,"$11,322.68",11322.68,0.007551
13,Sidewalk Menu (2023),6507 S KOMENSKY AVE,"$3,261.30",3261.30,0.002175
13,,6516 S KOMENSKY AVE,"$3,261.30",3261.30,0.002175
13,,6518 S KOMENSKY AVE,"$3,261.30",3261.30,0.002175
13,Sidewalk Menu (2023),6527 S KILPATRICK AVE,"$4,317.86",4317.86,0.002880
13,,6521 S KILPATRICK AVE,"$4,317.86",4317.86,0.002880
13,Sidewalk Menu (2023),6534 W 63RD ST,"$9,830.08",9830.08,0.006556
13,Sidewalk Menu (2023),6536 S KARLOV AVE,"$2,115.12",2115.12,0.001411
13,,6541 S KARLOV AVE,"$2,115.12",2115.12,0.001411
13,Sidewalk Menu (2023),6539 S KEELER AVE,$547.10,547.1,0.000365
13,Sidewalk Menu (2023),6554 S KNOX AVE,"$2,740.52",2740.52,0.001828
13,,6529 S KNOX AVE,"$2,740.52",2740.52,0.001828
13,,6536 S KNOX AVE,"$2,740.52",2740.52,0.001828
13,Sidewalk Menu (2023),6642 S KOMENSKY AVE,"$4,159.12",4159.12,0.002774
13,Sidewalk Menu (2023),6647 S KEELER AVE,"$1,105.47",1105.47,0.000737
13,Sidewalk Menu (2023),6712 W 63RD PL,"$2,119.60",2119.6,0.001414
13,Sidewalk Menu (2023),6725 W 64TH ST,"$2,518.69",2518.69,0.001680
13,,6742 W 64TH ST,"$2,518.69",2518.69,0.001680
13,Sidewalk Menu (2023),6823 W 64TH ST,"$3,670.80",3670.80,0.002448
13,,6815 W 64TH ST,"$3,670.80",3670.80,0.002448
13,Sidewalk Menu (2023),6835 W ARCHER AVE,"$6,079.96",6079.96,0.004055
13,Sidewalk Menu (2023),6837 W 63RD PL,"$3,123.51",3123.51,0.002083
13,Sidewalk Menu (2023),6853 W 64TH PL,"$4,692.59",4692.59,0.003129
13,,6854 W 64TH PL,"$4,692.59",4692.59,0.003129
13,Sidewalk Menu (2023),6918 W 63RD PL,"$3,260.52",3260.52,0.002174
13,Street Bump Outs Menu (2023),6000 S NATOMA AVE,"$7,983.68",7983.68,0.005324
13,Street Light Upgrade Menu (2023),3835 W 66TH PL,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2023),4035 W 58TH ST,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2023),4114 W 56TH PL,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2023),4123 W 57TH PL,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2023),4658 W 63RD ST,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2023),5737 S PARKSIDE AVE,$500.00,500.00,0.000333
13,,5759 S PARKSIDE AVE,$500.00,500.00,0.000333
13,,5701 S PARKSIDE AVE,$500.00,500.00,0.000333
13,Street Light Upgrade Menu (2023),5905 W 59TH ST,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2023),5917-5919 S KEDVALE AVE,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2023),6015 W 64TH ST,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2023),6052 S TRIPP AVE,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2023),6220 S KEATING AVE,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2023),6334 S LOREL AVE,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2023),6356 S KOSTNER AVE,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2023),6738 S KOMENSKY AVE,$500.00,500.0,0.000333
13,Street Light Upgrade Menu (2023),6801 W 63RD ST,$500.00,500.0,0.000333
13,Street Resurfacing Menu (2023),5800-5899 S Newland Ave,"$56,601.14",56601.14,0.037747
13,Street Speed Hump Menu (2023),5522 S OAK PARK AVE,"$2,440.00",2440.0,0.001627
13,Street Speed Hump Menu (2023),5400-5500 W 64th St,"$2,440.00",2440.0,0.001627
14,Alley Resurfacing Menu (2023),3307 W 66TH PL,"$20,237.50",20237.50,0.013590
14,,W MARQUETTE RD & S SPAULDING AVE & S HOMAN AVE & W 66TH PL,"$20,237.50",20237.50,0.013590
14,Alley Resurfacing Menu (2023),S SACRAMENTO AVE & W 58TH ST & W 59TH ST & S WHIPPLE ST,"$12,906.94",12906.94,0.008668
14,,5800 S SACRAMENTO AVE,"$12,906.94",12906.94,0.008668
14,Alley Resurfacing Menu (2023),W 52ND ST & S CAMPBELL AVE & S MAPLEWOOD AVE & W 53RD ST,"$40,382.30",40382.3,0.027118
14,Alley Resurfacing Menu (2023),W 52ND ST & S FAIRFIELD AVE & S CALIFORNIA AVE & W 53RD ST,"$47,689.10",47689.1,0.032025
14,Alley Resurfacing Menu (2023),W 52ND ST & S FRANCISCO AVE & S RICHMOND ST & W 53RD ST,"$40,598.60",40598.6,0.027264
14,Alley Resurfacing Menu (2023),W 52ND ST & S SACRAMENTO AVE & S WHIPPLE ST & W 53RD ST,"$40,598.60",40598.6,0.027264
14,Alley Resurfacing Menu (2023),W 56TH ST & S WHIPPLE ST & S ALBANY AVE & W 57TH ST,"$34,977.04",34977.04,0.023489
14,Alley Resurfacing Menu (2023),W 60TH ST & S TROY ST & S KEDZIE AVE & W 61ST ST,"$5,390.50",5390.5,0.003620
14,Alley Speed Hump Menu (2023),W 54TH ST & S SAWYER AVE & S KEDZIE AVE & W 55TH ST,"$1,450.00",1450.0,0.000974
14,Alley Speed Hump Replacement (2023),3307 W 66TH PL,$0.00,0.00,0.000000
14,,W MARQUETTE RD & S SPAULDING AVE & S HOMAN AVE & W 66TH PL,$0.00,0.00,0.000000
14,Alley Speed Hump Replacement (2023),S SACRAMENTO AVE & W 58TH ST & W 59TH ST & S WHIPPLE ST,$0.00,0.00,0.000000
14,,5800 S SACRAMENTO AVE,$0.00,0.00,0.000000
14,Alley Speed Hump Replacement (2023),W 52ND ST & S CAMPBELL AVE & S MAPLEWOOD AVE & W 53RD ST,$0.00,0.0,0.000000
14,Alley Speed Hump Replacement (2023),W 52ND ST & S FAIRFIELD AVE & S CALIFORNIA AVE & W 53RD ST,$0.00,0.0,0.000000
14,Alley Speed Hump Replacement (2023),W 52ND ST & S FRANCISCO AVE & S RICHMOND ST & W 53RD ST,$0.00,0.0,0.000000
14,Alley Speed Hump Replacement (2023),W 52ND ST & S SACRAMENTO AVE & S WHIPPLE ST & W 53RD ST,$0.00,0.0,0.000000
14,Alley Speed Hump Replacement (2023),W 56TH ST & S WHIPPLE ST & S ALBANY AVE & W 57TH ST,$0.00,0.0,0.000000
14,Curb & Gutter Menu (2023),4557 S SPRINGFIELD AVE,"$31,370.37",31370.37,0.021067
14,Miscellaneous CDOT Projects (2023),3200 W 48TH PL,$660.00,660.0,0.000443
14,Sidewalk Menu (2023),2846 W 55TH ST,$907.74,907.74,0.000610
14,Sidewalk Menu (2023),2958 W 53RD ST,"$16,254.07",16254.07,0.010915
14,Sidewalk Menu (2023),3044 W 55TH ST,"$8,512.45",8512.45,0.005716
14,,3000 W 55TH ST,"$8,512.45",8512.45,0.005716
14,,3032 W 55TH ST,"$8,512.45",8512.45,0.005716
14,Sidewalk Menu (2023),3433 W 54TH PL,$961.05,961.05,0.000645
14,,3431 W 54TH PL,$961.05,961.05,0.000645
14,Sidewalk Menu (2023),3435 W 55TH ST,"$4,305.06",4305.06,0.002891
14,Sidewalk Menu (2023),3802 W 45TH PL,"$4,043.77",4043.77,0.002716
14,,3812 W 45TH PL,"$4,043.77",4043.77,0.002716
14,,3818 W 45TH PL,"$4,043.77",4043.77,0.002716
14,Sidewalk Menu (2023),3823 W 45TH PL,"$5,815.45",5815.45,0.003905
14,,3807-3809 W 45TH PL,"$5,815.45",5815.45,0.003905
14,,3815 W 45TH PL,"$5,815.45",5815.45,0.003905
14,Sidewalk Menu (2023),3840 W 42ND ST,"$14,589.96",14589.96,0.009798
14,Sidewalk Menu (2023),4201 W 47TH ST,"$7,072.65",7072.65,0.004750
14,Sidewalk Menu (2023),4301 S KOMENSKY AVE,"$25,269.41",25269.41,0.016969
14,Sidewalk Menu (2023),4316 S KARLOV AVE,"$2,929.54",2929.54,0.001967
14,,4309-4311 S KARLOV AVE,"$2,929.54",2929.54,0.001967
14,,4358 S KARLOV AVE,"$2,929.54",2929.54,0.001967
14,Sidewalk Menu (2023),4545 S HARDING AVE,"$1,566.50",1566.5,0.001052
14,Sidewalk Menu (2023),4553 S HARDING AVE,"$4,393.00",4393.0,0.002950
14,Sidewalk Menu (2023),4557 S HARDING AVE,"$3,629.38",3629.38,0.002437
14,Sidewalk Menu (2023),4723-4725 S KARLOV AVE,"$7,080.25",7080.25,0.004755
14,,4719 S KARLOV AVE,"$7,080.25",7080.25,0.004755
14,,4729-4731 S KARLOV AVE,"$7,080.25",7080.25,0.004755
14,,4735-4737 S KARLOV AVE,"$7,080.25",7080.25,0.004755
14,,4741-4743 S KARLOV AVE,"$7,080.25",7080.25,0.004755
14,Sidewalk Menu (2023),4736 S KEELER AVE,"$11,643.01",11643.01,0.007819
14,Sidewalk Menu (2023),4800-4822 S KOLIN AVE,"$37,225.06",37225.06,0.024998
14,Sidewalk Menu (2023),4845 S RIDGEWAY AVE,"$16,998.81",16998.81,0.011415
14,Sidewalk Menu (2023),4856 S TRIPP AVE,"$20,225.13",20225.13,0.013582
14,Sidewalk Menu (2023),4859 S KEELER AVE,"$9,491.16",9491.16,0.006374
14,Sidewalk Menu (2023),4901 S KILBOURN AVE,"$10,052.05",10052.05,0.006750
14,Sidewalk Menu (2023),5105 S AUSTIN AVE,"$2,360.79",2360.79,0.001585
14,Sidewalk Menu (2023),5119 S HOMAN AVE,"$2,940.26",2940.26,0.001975
14,,5122-5124 S HOMAN AVE,"$2,940.26",2940.26,0.001975
14,Sidewalk Menu (2023),5130-5132 S SACRAMENTO AVE,"$3,001.05",3001.05,0.002015
14,,5136 S SACRAMENTO AVE,"$3,001.05",3001.05,0.002015
14,Sidewalk Menu (2023),5143-5147 S RICHMOND ST,"$3,474.20",3474.20,0.002333
14,,5121-5123 S RICHMOND ST,"$3,474.20",3474.20,0.002333
14,,5129 S RICHMOND ST,"$3,474.20",3474.20,0.002333
14,Sidewalk Menu (2023),5159 S WHIPPLE ST,"$9,902.71",9902.71,0.006650
14,Sidewalk Menu (2023),5243 S SACRAMENTO AVE,"$12,704.27",12704.27,0.008531
14,Sidewalk Menu (2023),5318 S ALBANY AVE,"$16,620.76",16620.76,0.011162
14,Sidewalk Menu (2023),5326-5330 S RICHMOND ST,"$5,979.70",5979.70,0.004016
14,,5320 S RICHMOND ST,"$5,979.70",5979.70,0.004016
14,Sidewalk Menu (2023),5408 S SPAULDING AVE,"$2,531.43",2531.43,0.001700
14,Sidewalk Menu (2023),5416-5418 S SPAULDING AVE,"$5,883.37",5883.37,0.003951
14,,5434-5438 S SPAULDING AVE,"$5,883.37",5883.37,0.003951
14,,5440 S SPAULDING AVE,"$5,883.37",5883.37,0.003951
14,Sidewalk Menu (2023),5433 S RICHMOND ST,"$6,918.43",6918.43,0.004646
14,,5437-5439 S RICHMOND ST,"$6,918.43",6918.43,0.004646
14,,5443 S RICHMOND ST,"$6,918.43",6918.43,0.004646
14,Sidewalk Menu (2023),5600 S WHIPPLE ST,"$6,334.96",6334.96,0.004254
14,,3041 W 56TH ST,"$6,334.96",6334.96,0.004254
14,Sidewalk Menu (2023),5700 S WHIPPLE ST,"$11,544.88",11544.88,0.007753
14,Sidewalk Menu (2023),5754 S SACRAMENTO AVE,"$2,229.80",2229.8,0.001497
14,Sidewalk Menu (2023),4700-4800 S Harding Ave,"$23,861.64",23861.64,0.016024
14,Sidewalk Menu (2023),4700-4800 S Kenneth Ave,"$31,023.34",31023.34,0.020834
14,Sidewalk Menu (2023),5700-5800 S St Louis Ave,"$43,718.28",43718.28,0.029359
14,Street Resurfacing Menu (2023),5500-5700 S Francisco Ave,"$118,834.01",118834.01,0.079802
14,Street Resurfacing Menu (2023),4700-5150 S Kolin Ave,"$221,131.32",221131.32,0.148499
14,Street Resurfacing Menu (2023),6100-6300 S St Louis Ave,"$182,307.18",182307.18,0.122427
14,Street Resurfacing Menu (2023),4332-4500 W 51st St,"$68,231.48",68231.48,0.045820
14,Street Resurfacing Menu (2023),3000-3030 W 56th St,"$25,689.56",25689.56,0.017252
14,Street Speed Hump Menu (2023),5100-5200 S Campbell Ave,"$2,661.61",2661.61,0.001787
14,Street Speed Hump Menu (2023),2400-2800 W 53rd St,"$19,520.00",19520.0,0.013109
14,Street Speed Hump Menu (2023),3200-3500 W 56th St,"$14,640.00",14640.0,0.009831
14,Street Speed Hump Replacement (2023),5500-5700 S Francisco Ave,$0.00,0.0,0.000000
14,Street Speed Hump Replacement (2023),6100-6300 S St Louis Ave,$0.00,0.0,0.000000
15,Alley Speed Hump Menu (2023),S FRANCISCO AVE & W 65TH ST & W 66TH ST & S MOZART ST,"$1,450.00",1450.0,0.001036
15,Alley Speed Hump Menu (2023),S WALLACE ST & W 47TH ST & W 47TH PL & S UNION AVE,"$2,175.00",2175.0,0.001554
15,Alley Speed Hump Menu (2023),W 44TH PL & S WALLACE ST & S NORMAL AVE & W 45TH ST,"$1,450.00",1450.0,0.001036
15,Alley Speed Hump Menu (2023),W 45TH PL & S WALLACE ST & S NORMAL AVE & W 46TH ST,"$1,450.00",1450.0,0.001036
15,Alley Speed Hump Menu (2023),W 45TH ST & S EMERALD AVE & S UNION AVE & W 46TH ST,"$1,450.00",1450.0,0.001036
15,Alley Speed Hump Menu (2023),W 46TH PL & S WALLACE ST & S NORMAL AVE & W 47TH ST,"$1,450.00",1450.0,0.001036
15,Alley Speed Hump Menu (2023),W 46TH PL & S WALLACE ST & S UNION AVE & W 47TH ST,"$1,450.00",1450.0,0.001036
15,Alley Speed Hump Menu (2023),W 46TH ST & S HALSTED ST & S EMERALD AVE & W 47TH ST,"$1,450.00",1450.0,0.001036
15,Alley Speed Hump Menu (2023),W 46TH ST & S WALLACE ST & S NORMAL AVE & W 46TH PL,"$1,450.00",1450.0,0.001036
15,Alley Speed Hump Menu (2023),W 46TH ST & S WALLACE ST & S UNION AVE & W 46TH PL,"$1,450.00",1450.0,0.001036
15,Alley Speed Hump Menu (2023),W 47TH PL & S UNION AVE & S HALSTED ST & W 48TH ST,"$4,350.00",4350.0,0.003109
15,Alley Speed Hump Menu (2023),W 47TH ST & S HALSTED ST & S UNION AVE & W 47TH PL,"$3,625.00",3625.0,0.002591
15,Alley Speed Hump Menu (2023),W 48TH PL & S UNION AVE & S HALSTED ST & W 49TH ST,"$4,350.00",4350.0,0.003109
15,Alley Speed Hump Menu (2023),W 48TH ST & S UNION AVE & S HALSTED ST & W 48TH PL,"$4,350.00",4350.0,0.003109
15,Alley Speed Hump Menu (2023),W 49TH ST & S WALLACE ST & S UNION AVE & W 48TH PL,"$1,450.00",1450.0,0.001036
15,Diagonal Parking Menu (2023),S WASHTENAW AVE & W 51ST ST,"$85,000.00",85000.0,0.060749
15,Sidewalk Menu (2023),1730-1758 W 61ST ST,"$10,167.48",10167.48,0.007267
15,,1730-1800 W 61st St,"$10,167.48",10167.48,0.007267
15,Sidewalk Menu (2023),6515 S WOLCOTT AVE,$902.58,902.58,0.000645
15,Sidewalk Menu (2023),5500-5900 S California Ave,"$442,152.25",442152.25,0.316002
15,Street Bump Outs Menu (2023),437 W 45TH ST,"$20,076.07",20076.07,0.014348
15,Street Bump Outs Menu (2023),4644 S NORMAL AVE,"$29,433.14",29433.14,0.021036
15,Street Bump Outs Menu (2023),S EMERALD AVE & W 47TH ST,"$41,844.99",41844.99,0.029906
15,Street Bump Outs Menu (2023),S UNION AVE & W 44TH ST,"$31,826.15",31826.15,0.022746
15,Street Bump Outs Menu (2023),S WALLACE ST & W 47TH ST,"$36,184.46",36184.46,0.025861
15,Street Light Arterial Menu (2023),2650 W 51ST ST,"$100,000.00",100000.0,0.071469
15,Street Speed Hump Menu (2023),4400-4600 S Lowe Ave,"$9,760.00",9760.0,0.006975
