ward,menu_package,address,cost,cost_numeric
25,Alley Resurfacing Menu (2025),W 18TH PL & S HOYNE AVE&S DAMEN AVE & W 19TH ST,"$29,935.46",29935.46
25,Alley Resurfacing Menu (2025),W 18TH ST & S MAY ST&S CARPENTER ST & W 18TH PL; 1137 W 18TH ST,"$25,970.70",25970.7
25,Alley Resurfacing Menu (2025),W 23RD PL & S WESTERN AVE&S OAKLEY AVE & W 24TH ST,"$64,838.87",64838.87
25,Alley Resurfacing Menu (2025),W 28TH ST & S TROY ST&S KEDZIE AVE & W 30TH ST,"$17,273.38",17273.38
25,Alley Speed Hump Replacement (2025),S ASHLAND AVE & W 18TH ST&W 17TH ST & S PAULINA ST,$0.00,0.0
25,Alley Speed Hump Replacement (2025),S BISHOP ST & W 18TH ST&W 18TH ST & S BLUE ISLAND AVE; 1810 S BLUE ISLAND AVE,$0.00,0.0
25,Alley Speed Hump Replacement (2025),S THROOP ST & W 18TH ST&W 16TH ST & S BLUE ISLAND AVE,$0.00,0.0
25,Alley Speed Hump Replacement (2025),S UNION AVE & W 17TH PL&W 17TH ST & S HALSTED ST; 1702 S UNION AVE,$0.00,0.0
25,Alley Speed Hump Replacement (2025),W 17TH ST & S LOOMIS ST&S LAFLIN ST & W 18TH ST; 1421 W 17TH ST,$0.00,0.0
25,Alley Speed Hump Replacement (2025),W 23RD PL & S WESTERN AVE&S OAKLEY AVE & W 24TH ST,$0.00,0.0
25,Bollard Menu (2025),1413-1417 S UNION AVE,"$1,655.86",1655.86
25,Bollard Menu (2025),2315 S CALIFORNIA AVE,"$1,746.62",1746.62
25,Concrete Alley Menu (2025),2150 W 22ND PL,"$23,342.02",23342.02
25,Concrete Alley Menu (2025),2152 W 18TH ST; ON S LEAVITT ST FROM 1709 S TO W 18TH ST (1800 S),"$320,000.00",320000.0
25,Curb & Gutter Menu (2025),920 W 18TH PL,"$4,047.90",4047.9
25,Diagonal Parking Menu (2025),1857 W 16TH ST,"$152,428.32",152428.32
25,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",W COLLEGE PKWY & S PEORIA ST; 1500 S PEORIA ST,$350.00,350.0
25,Pedestrian Refuge Island Menu (2025),S ASHLAND AVE & W CULLERTON ST,"$75,000.00",75000.0
25,Sidewalk Menu (2025),1508-1512 W 19TH ST,"$33,294.50",33294.5
25,Sidewalk Menu (2025),1825 S CARPENTER ST,"$60,543.91",60543.91
25,Sidewalk Menu (2025),1918 W CULLERTON ST,"$10,259.03",10259.03
25,Sidewalk Menu (2025),1922-1924 S LOOMIS ST,"$27,380.84",27380.84
25,Sidewalk Menu (2025),2130-2140 W 21ST PL,"$40,113.11",40113.11
25,Sidewalk Menu (2025),2315 S OAKLEY AVE,"$8,085.61",8085.61
25,Sidewalk Menu (2025),2623 W 22ND PL,"$2,729.64",2729.64
25,Sidewalk Menu (2025),2624-2631 S CHRISTIANA AVE,"$30,964.05",30964.05
25,Sidewalk Menu (2025),2626 W 22ND PL,"$2,035.94",2035.94
25,Sidewalk Menu (2025),2636 W 24TH PL,"$12,060.79",12060.79
25,Sidewalk Menu (2025),S RACINE AVE & W 17TH ST,"$25,000.00",25000.0
25,Street Bump Outs Menu (2025),ON S WOLCOTT AVE FROM W 22ND PL (2230 S) TO W 23RD ST (2310 S),"$40,000.00",40000.0
25,Street Bump Outs Menu (2025),S HALSTED ST & W 14TH ST,"$10,000.00",10000.0
25,Street Light Piggy Back Only Menu (2025),ON W 23RD PL FROM S ROCKWELL ST (2600 W) TO S CALIFORNIA AVE (2800 W),"$12,600.00",12600.0
25,Street Light Upgrade Menu (2025),ON W CULLERTON ST FROM S ROCKWELL ST (2600 W) TO S WASHTENAW AVE (2700 W),"$5,600.00",5600.0
25,Street Resurfacing Menu (2025),ON S WOOD ST FROM 2330 S TO S BLUE ISLAND AVE (2300 S),"$36,148.17",36148.17
25,Street Speed Hump Menu (2025),ON W 17TH ST FROM S WOOD ST (1800 W) TO S WOLCOTT AVE (1900 W),"$4,880.00",4880.0
25,Street Speed Hump Menu (2025),ON W 19TH ST FROM S UNION AVE (700 W) TO S HALSTED ST (800 W),"$2,440.00",2440.0
26,Alley Apron Menu (2025),1000 N MOZART ST,"$88,357.81",88357.81
26,Alley Resurfacing Menu (2025),1501 N SPRINGFIELD AVE; N SPRINGFIELD AVE & W NORTH AVE&W LE MOYNE ST & N AVERS AVE,"$15,133.83",15133.83
26,Alley Resurfacing Menu (2025),N HARDING AVE & W WABANSIA AVE&W NORTH AVE & N SPRINGFIELD AVE,"$29,754.86",29754.86
26,Alley Resurfacing Menu (2025),N KILBOURN AVE & W PALMER ST&W DICKENS AVE & N KENNETH AVE,"$42,823.44",42823.44
26,Alley Resurfacing Menu (2025),N KOSTNER AVE & W CORTLAND ST; N LOWELL AVE & W CORTLAND ST; 1806 N LOWELL AVE,"$59,105.68",59105.68
26,Alley Resurfacing Menu (2025),N LAPORTE AVE & W PALMER ST&W DICKENS AVE & N LAVERGNE AVE,"$41,665.83",41665.83
26,Alley Resurfacing Menu (2025),N LATROBE AVE & W BELDEN AVE&W PALMER ST & N LARAMIE AVE,"$25,616.51",25616.51
26,Alley Resurfacing Menu (2025),N MOZART ST & W WABANSIA AVE&W BLOOMINGDALE AVE & N FRANCISCO AVE,"$26,864.50",26864.5
26,Alley Resurfacing Menu (2025),N SPAULDING AVE & W BEACH AVE&W HIRSCH ST & N HOMAN AVE,"$43,332.14",43332.14
26,Alley Resurfacing Menu (2025),N TALMAN AVE & W NORTH AVE&W WABANSIA AVE & N WASHTENAW AVE,"$37,667.71",37667.71
26,Alley Resurfacing Menu (2025),N WASHTENAW AVE & W BLOOMINGDALE AVE&W WABANSIA AVE & N FAIRFIELD AVE,"$33,681.55",33681.55
26,Alley Resurfacing Menu (2025),N WASHTENAW AVE & W LE MOYNE ST&W HIRSCH ST & N FAIRFIELD AVE,"$33,125.34",33125.34
26,Alley Resurfacing Menu (2025),W CORTEZ ST & N SACRAMENTO AVE&N RICHMOND ST & W AUGUSTA BLVD,"$19,590.92",19590.92
26,Alley Resurfacing Menu (2025),W CORTLAND ST & N ST LOUIS AVE&N DRAKE AVE & W BLOOMINGDALE AVE,"$47,499.11",47499.11
26,Alley Resurfacing Menu (2025),W DIVISION ST & N CALIFORNIA AVE&N WASHTENAW AVE & W HADDON AVE,"$15,340.94",15340.94
26,Alley Resurfacing Menu (2025),W DIVISION ST & N ROCKWELL ST&N WASHTENAW AVE & W HADDON AVE,"$28,566.35",28566.35
26,Alley Speed Hump Menu (2025),1617 N KEYSTONE AVE,$725.00,725.0
26,Alley Speed Hump Menu (2025),N HARDING AVE & W WABANSIA AVE&W NORTH AVE & N SPRINGFIELD AVE,$0.00,0.0
26,Alley Speed Hump Menu (2025),N KILBOURN AVE & W PALMER ST&W DICKENS AVE & N KENNETH AVE,$0.00,0.0
26,Alley Speed Hump Menu (2025),N LATROBE AVE & W BELDEN AVE&W PALMER ST & N LARAMIE AVE,"$1,450.00",1450.0
26,Alley Speed Hump Menu (2025),N LOWELL AVE & W CORTLAND ST; 1806 N LOWELL AVE; N KOSTNER AVE & W CORTLAND ST,$0.00,0.0
26,Alley Speed Hump Menu (2025),N MOZART ST & W DIVISION ST&W THOMAS ST & N CALIFORNIA AVE,"$2,175.00",2175.0
26,Alley Speed Hump Menu (2025),N SPAULDING AVE & W BEACH AVE&W HIRSCH ST & N HOMAN AVE,$0.00,0.0
26,Alley Speed Hump Menu (2025),W CORTLAND ST & N ST LOUIS AVE&N DRAKE AVE & W BLOOMINGDALE AVE,"$2,900.00",2900.0
26,Alley Speed Hump Menu (2025),W MCLEAN AVE & N KILPATRICK AVE; W DICKENS AVE & N KILPATRICK AVE; 4644 W MCLEAN AVE,$725.00,725.0
26,Alley Speed Hump Replacement (2025),N LAPORTE AVE & W PALMER ST&W DICKENS AVE & N LAVERGNE AVE,$0.00,0.0
26,Alley Speed Hump Replacement (2025),W CORTLAND ST & N ST LOUIS AVE&N DRAKE AVE & W BLOOMINGDALE AVE,$0.00,0.0
26,Alley Speed Hump Replacement (2025),W DIVISION ST & N CALIFORNIA AVE&N WASHTENAW AVE & W HADDON AVE,$0.00,0.0
26,Alley Speed Hump Replacement (2025),W DIVISION ST & N ROCKWELL ST&N WASHTENAW AVE & W HADDON AVE,$0.00,0.0
26,Concrete Alley Menu (2025),2113 N CICERO AVE; N CICERO AVE & W SHAKESPEARE AVE&W DICKENS AVE & N KILPATRICK AVE,"$12,996.49",12996.49
26,Floodlight Menu (2025),1756 N KIMBALL AVE,"$1,150.00",1150.0
26,Floodlight Menu (2025),1921 N RIDGEWAY AVE,"$1,150.00",1150.0
26,Pavement Markings Menu (2025),N CALIFORNIA AVE & W WABANSIA AVE,"$1,600.00",1600.0
26,Pavement Markings Menu (2025),W POTOMAC AVE & N CENTRAL PARK AVE,"$2,500.00",2500.0
26,Sidewalk Menu (2025),1020 N FRANCISCO AVE,"$4,251.47",4251.47
26,Sidewalk Menu (2025),1020 N MOZART ST,"$5,571.02",5571.02
26,Sidewalk Menu (2025),1113 N MOZART ST,"$4,395.16",4395.16
26,Sidewalk Menu (2025),1118 N CHRISTIANA AVE,"$1,624.46",1624.46
26,Sidewalk Menu (2025),1223 N CAMPBELL AVE,"$6,396.50",6396.5
26,Sidewalk Menu (2025),1249 N ARTESIAN AVE,"$4,448.35",4448.35
26,Sidewalk Menu (2025),1317 N ROCKWELL ST,"$3,824.30",3824.3
26,Sidewalk Menu (2025),1329 N LAWNDALE AVE,"$5,887.44",5887.44
26,Sidewalk Menu (2025),1345 N ROCKWELL ST,"$14,443.60",14443.6
26,Sidewalk Menu (2025),1411 N CALIFORNIA AVE,"$1,928.56",1928.56
26,Sidewalk Menu (2025),1412 N KEDZIE AVE,"$5,924.45",5924.45
26,Sidewalk Menu (2025),1438 N LAWNDALE AVE,"$1,831.45",1831.45
26,Sidewalk Menu (2025),1508 N KEDZIE AVE,"$6,327.30",6327.3
26,Sidewalk Menu (2025),1649 N KIMBALL AVE,"$13,851.89",13851.89
26,Sidewalk Menu (2025),1650 N RICHMOND ST,"$9,068.61",9068.61
26,Sidewalk Menu (2025),1652 N ROCKWELL ST,"$10,234.51",10234.51
26,Sidewalk Menu (2025),1808 N KEYSTONE AVE,"$5,630.31",5630.31
26,Sidewalk Menu (2025),1809-1838 N TRIPP AVE; 1807 N TRIPP AVE,"$44,180.62",44180.62
26,Sidewalk Menu (2025),1817 N LOWELL AVE; 1813 N LOWELL AVE,"$13,115.66",13115.66
26,Sidewalk Menu (2025),1828 N DRAKE AVE,"$3,320.88",3320.88
26,Sidewalk Menu (2025),1907 N KILBOURN AVE,"$2,675.99",2675.99
26,Sidewalk Menu (2025),1927 N KILBOURN AVE,"$8,013.19",8013.19
26,Sidewalk Menu (2025),1929-1939 N TRIPP AVE,"$22,728.97",22728.97
26,Sidewalk Menu (2025),1941 N KEDVALE AVE,"$6,377.59",6377.59
26,Sidewalk Menu (2025),2014 N KILBOURN AVE,"$6,478.09",6478.09
26,Sidewalk Menu (2025),2027 N KEYSTONE AVE,"$6,287.41",6287.41
26,Sidewalk Menu (2025),2039 N KEYSTONE AVE,"$6,408.50",6408.5
26,Sidewalk Menu (2025),2104-2106 N KOSTNER AVE,"$12,036.54",12036.54
26,Sidewalk Menu (2025),2124 N LEAMINGTON AVE,"$3,846.43",3846.43
26,Sidewalk Menu (2025),2209 N KEATING AVE,"$13,076.39",13076.39
26,Sidewalk Menu (2025),2230 N KILPATRICK AVE,"$6,506.15",6506.15
26,Sidewalk Menu (2025),2235 N KILPATRICK AVE,"$9,654.57",9654.57
26,Sidewalk Menu (2025),2257 N KILBOURN AVE,"$16,358.19",16358.19
26,Sidewalk Menu (2025),2714 W AUGUSTA BLVD,"$22,712.74",22712.74
26,Sidewalk Menu (2025),2835 W DIVISION ST,"$9,183.52",9183.52
26,Sidewalk Menu (2025),3205 W CORTLAND ST,"$48,661.91",48661.91
26,Sidewalk Menu (2025),3234 W LE MOYNE ST,"$5,375.36",5375.36
26,Sidewalk Menu (2025),3432 W PIERCE AVE,"$1,677.96",1677.96
26,Sidewalk Menu (2025),4034 W CORTLAND ST,"$12,798.32",12798.32
26,Sidewalk Menu (2025),4610 W MCLEAN AVE,"$1,854.03",1854.03
26,Sidewalk Menu (2025),4648 W MCLEAN AVE,"$12,229.07",12229.07
26,Street Light Upgrade Menu (2025),1100 N HUMBOLDT DR,"$1,500.00",1500.0
26,Street Light Upgrade Menu (2025),3331 W DICKENS AVE,$500.00,500.0
26,Street Resurfacing Menu (2025),ON N KILBOURN AVE FROM 1800 N TO W CORTLAND ST (1900 N),"$24,947.69",24947.69
26,Street Resurfacing Menu (2025),ON N LECLAIRE AVE FROM W PALMER ST (2200 N) TO W BELDEN AVE (2300 N),"$64,624.10",64624.1
26,Street Resurfacing Menu (2025),ON W DICKENS AVE FROM N LARAMIE AVE (5200 W) TO N LATROBE AVE (5230 W),"$17,300.53",17300.53
26,Street Speed Hump Menu (2025),ON N CHRISTIANA AVE FROM W GRAND AVE (1020 N) TO W DIVISION ST (1200 N),"$7,320.00",7320.0
26,Street Speed Hump Menu (2025),ON N HARDING AVE FROM 1800 N TO W CORTLAND ST (1900 N),"$4,880.00",4880.0
26,Street Speed Hump Menu (2025),ON N KEELER AVE FROM W CORTLAND ST (1900 N) TO W ARMITAGE AVE (2000 N),"$4,880.00",4880.0
26,Street Speed Hump Menu (2025),ON N KILDARE AVE FROM 1800 N TO W CORTLAND ST (1900 N),"$4,880.00",4880.0
26,Street Speed Hump Menu (2025),ON N LAWLER AVE FROM W DICKENS AVE (2100 N) TO W PALMER ST (2200 N),"$4,880.00",4880.0
26,Street Speed Hump Menu (2025),ON N MAPLEWOOD AVE FROM W DIVISION ST (1200 N) TO W POTOMAC AVE (1300 N),"$4,880.00",4880.0
26,Street Speed Hump Menu (2025),ON N MOZART ST FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N),"$4,880.00",4880.0
26,Street Speed Hump Menu (2025),ON N RIDGEWAY AVE FROM 1800 N TO W ARMITAGE AVE (2000 N),"$7,320.00",7320.0
26,Street Speed Hump Menu (2025),ON N SAWYER AVE FROM W ARMITAGE AVE (2000 N) TO W DICKENS AVE (2100 N),"$4,880.00",4880.0
26,Street Speed Hump Menu (2025),ON N SAWYER AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N),"$4,880.00",4880.0
26,Street Speed Hump Menu (2025),ON N SPAULDING AVE FROM W ARMITAGE AVE (2000 N) TO W DICKENS AVE (2100 N),"$4,880.00",4880.0
26,Street Speed Hump Menu (2025),ON N SPAULDING AVE FROM W CORTEZ ST (1030 N) TO W DIVISION ST (1200 N),"$7,320.00",7320.0
26,Street Speed Hump Menu (2025),ON N TALMAN AVE FROM W WABANSIA AVE (1700 N) TO W CORTLAND ST (1900 N),"$4,880.00",4880.0
26,Street Speed Hump Menu (2025),ON N WASHTENAW AVE FROM W WABANSIA AVE (1700 N) TO W BLOOMINGDALE AVE (1800 N),"$4,880.00",4880.0
26,Street Speed Hump Menu (2025),ON W CORTLAND ST FROM N LAWNDALE AVE (3700 W) TO N RIDGEWAY AVE (3730 W),"$2,440.00",2440.0
26,Street Speed Hump Menu (2025),ON W DICKENS AVE FROM N KEDZIE AVE (3200 W) TO N SAWYER AVE (3250 W),"$2,440.00",2440.0
26,Street Speed Hump Menu (2025),ON W HIRSCH ST FROM N ST LOUIS AVE (3500 W) TO N CENTRAL PARK AVE (3600 W),"$4,880.00",4880.0
26,Street Speed Hump Menu (2025),ON W POTOMAC AVE FROM N WASHTENAW AVE (2700 W) TO N CALIFORNIA AVE (2800 W),"$4,880.00",4880.0
26,Street Speed Hump Menu (2025),ON W WABANSIA AVE FROM N KEELER AVE (4200 W) TO N KOSTNER AVE (4400 W),"$9,760.00",9760.0
26,Street Speed Hump Menu (2025),ON W WABANSIA AVE FROM N KIMBALL AVE (3400 W) TO N ST LOUIS AVE (3500 W),"$2,440.00",2440.0
26,Street Traffic Circle Menu (2025),N FRANCISCO AVE & W WABANSIA AVE,"$22,109.18",22109.18
26,Street Traffic Circle Menu (2025),N ROCKWELL ST & W WABANSIA AVE,"$5,000.00",5000.0
26,Street Traffic Circle Menu (2025),N TALMAN AVE & W WABANSIA AVE,"$4,499.94",4499.94
26,Street Traffic Circle Menu (2025),N WASHTENAW AVE & W WABANSIA AVE,"$20,000.00",20000.0
26,Street Traffic Circle Menu (2025),W HIRSCH ST & N LAWNDALE AVE,"$19,310.11",19310.11
26,Street Traffic Circle Menu (2025),W HIRSCH ST & N ST LOUIS AVE,"$21,000.00",21000.0
26,Street Traffic Circle Menu (2025),W LE MOYNE ST & N HAMLIN AVE,"$26,188.61",26188.61
26,Viaduct Improvement Menu (2025),W HIRSCH ST & N MONTICELLO AVE,"$22,197.61",22197.61
27,(2025) Miscellaneous CDOT Projects (2025),100 N HERMITAGE AVE,$660.00,660.0
27,Alley Resurfacing Menu (2025),2826 W FULTON ST; W FULTON ST & N FRANCISCO AVE; W FULTON ST & N CALIFORNIA AVE,"$36,353.27",36353.27
27,Alley Resurfacing Menu (2025),W AUGUSTA BLVD & N RIDGEWAY AVE&N LAWNDALE AVE & W IOWA ST,"$42,809.15",42809.15
27,Alley Resurfacing Menu (2025),W CARROLL AVE & N WHIPPLE ST&N SACRAMENTO BLVD & W FULTON BLVD,"$22,742.77",22742.77
27,Alley Resurfacing Menu (2025),W GLADYS AVE & S CALIFORNIA AVE&S WASHTENAW AVE & W VAN BUREN ST,"$28,613.86",28613.86
27,Alley Resurfacing Menu (2025),W WARREN BLVD & N ASHLAND AVE&N PAULINA ST & W WASHINGTON BLVD,"$11,556.79",11556.79
27,Alley Speed Hump Menu (2025),W IOWA ST & N CENTRAL PARK AVE&N DRAKE AVE & W AUGUSTA BLVD,"$1,450.00",1450.0
27,Alley Speed Hump Replacement (2025),W AUGUSTA BLVD & N RIDGEWAY AVE&N LAWNDALE AVE & W IOWA ST,$0.00,0.0
27,cm,ON W WARREN AVE FROM N OAKLEY BLVD (2299 W) TO N WESTERN AVE (2400 W),"$79,141.20",79141.2
27,Curb & Gutter Menu (2025),2841 W JACKSON BLVD,"$15,967.04",15967.04
27,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",N WELLS ST & W HILL ST,$350.00,350.0
27,Miscellaneous CDOT Projects (2025),1300 W JACKSON BLVD,$660.00,660.0
27,Miscellaneous CDOT Projects (2025),1500 N CLYBOURN AVE,"$22,063.06",22063.06
27,Miscellaneous CDOT Projects (2025),2700 W MONROE ST,$660.00,660.0
27,Pavement Markings Menu (2025),N WELLS ST & W HILL ST,"$2,300.00",2300.0
27,Pavement Markings Menu (2025),ON S OAKLEY AVE FROM W MONROE ST (100 S) TO W JACKSON BLVD (300 S),"$2,500.00",2500.0
27,Pavement Markings Menu (2025),ON W MONROE ST FROM S LAFLIN ST (1500 W) TO W OGDEN AVE (1630 W),"$8,250.00",8250.0
27,Sidewalk Menu (2025),2817 W FIFTH AVE,"$21,588.55",21588.55
27,Sidewalk Menu (2025),ON N MOHAWK ST FROM N CLYBOURN AVE (1300 N) TO W BLACKHAWK ST (1500 N),"$147,007.86",147007.86
27,Sidewalk Menu (2025),ON N ORLEANS ST FROM W OAK ST (1000 N) TO W HILL ST (1100 N),"$35,530.41",35530.41
27,Sidewalk Menu (2025),ON N RACINE AVE FROM N MILWAUKEE AVE (900 N) TO W AUGUSTA BLVD (1000 N); 918 N RACINE AVE,"$121,211.93",121211.93
27,Sidewalk Menu (2025),ON W SUPERIOR ST FROM N NOBLE ST (1400 W) TO N BISHOP ST (1450 W),"$28,617.38",28617.38
27,Street Bump Outs Menu (2025),W MONROE ST & S LAFLIN ST,"$32,000.00",32000.0
27,Street Bump Outs Menu (2025),W WASHINGTON BLVD & N DAMEN AVE,"$2,361.51",2361.51
27,Street Light Upgrade Menu (2025),731 N SPAULDING AVE,$500.00,500.0
27,Street Resurfacing Menu (2025),ON N CARPENTER ST FROM W HUBBARD ST (440 N) TO W GRAND AVE (500 N),"$13,701.01",13701.01
27,Street Resurfacing Menu (2025),ON N ELIZABETH ST FROM W RANDOLPH ST (150 N) TO W CARROLL AVE (340 N),"$87,085.72",87085.72
27,Street Resurfacing Menu (2025),ON N GREEN ST FROM W HUBBARD ST (440 N) TO W GRAND AVE (500 N),"$46,420.05",46420.05
27,Street Resurfacing Menu (2025),ON N LAWNDALE AVE FROM W CHICAGO AVE (800 N) TO W IOWA ST (900 N),"$69,585.89",69585.89
27,Street Resurfacing Menu (2025),ON N LOOMIS ST FROM W MADISON ST (0 S) TO W WASHINGTON BLVD (100 N),"$27,979.60",27979.6
27,Street Resurfacing Menu (2025),ON N MAY ST FROM N OGDEN AVE (670 N) TO W CHICAGO AVE (800 N),"$40,633.55",40633.55
27,Street Resurfacing Menu (2025),ON N MAY ST FROM W HUBBARD ST (440 N) TO W GRAND AVE (500 N),"$36,891.10",36891.1
27,Street Resurfacing Menu (2025),ON N MORGAN ST FROM W HUBBARD ST (440 N) TO W GRAND AVE (500 N),"$40,702.05",40702.05
27,Street Resurfacing Menu (2025),ON N PEORIA ST FROM W ERIE ST (640 N) TO W ANCONA ST (660 N),"$12,694.93",12694.93
27,Street Resurfacing Menu (2025),ON N THROOP ST FROM W HURON ST (700 N) TO W CHICAGO AVE (800 N),"$57,784.17",57784.17
27,Street Resurfacing Menu (2025),ON S MOZART ST FROM W JACKSON BLVD (300 S) TO W VAN BUREN ST (400 S),"$42,483.20",42483.2
27,Street Resurfacing Menu (2025),ON S SEELEY AVE FROM 40 S TO W MADISON ST (0 S),"$39,870.06",39870.06
27,Street Resurfacing Menu (2025),ON S THROOP ST FROM W ADAMS ST (200 S) TO W JACKSON BLVD (300 S),"$45,229.20",45229.2
27,Street Resurfacing Menu (2025),ON W CORTEZ ST FROM 1349 W TO N MILWAUKEE AVE (1300 W),"$53,121.12",53121.12
27,Street Resurfacing Menu (2025),ON W FERDINAND ST FROM N LEAVITT ST (2200 W) TO N OAKLEY BLVD (2300 W),"$32,532.25",32532.25
27,Street Resurfacing Menu (2025),ON W GRENSHAW ST FROM S DAMEN AVE (2000 W) TO S HAMILTON AVE (2200 W),"$155,603.51",155603.51
27,Street Speed Hump Menu (2025),ON N AVERS AVE FROM W HURON ST (700 N) TO W CHICAGO AVE (800 N),"$4,880.00",4880.0
27,Street Speed Hump Menu (2025),ON S FRANCISCO AVE FROM W ADAMS ST (200 S) TO W JACKSON BLVD (300 S),"$2,440.00",2440.0
27,Street Speed Hump Menu (2025),ON S OAKLEY AVE FROM W MADISON ST (0 S) TO W VAN BUREN ST (400 S),"$9,760.00",9760.0
27,Street Speed Hump Menu (2025),ON S SEELEY AVE FROM 40 S TO W MADISON ST (0 S),"$2,440.00",2440.0
27,Street Speed Hump Replacement (2025),ON N GREEN ST FROM W HUBBARD ST (440 N) TO W GRAND AVE (500 N),$0.00,0.0
27,Street Speed Hump Replacement (2025),ON N LAWNDALE AVE FROM W CHICAGO AVE (800 N) TO W IOWA ST (900 N),$0.00,0.0
28,Alley Resurfacing Menu (2025),2420 W GRENSHAW ST; W GRENSHAW ST & S WESTERN AVE&S CAMPBELL AVE & W,"$43,286.95",43286.95
28,Alley Resurfacing Menu (2025),FILLMORE ST 2420 W TAYLOR ST; W TAYLOR ST & S WESTERN AVE&S CAMPBELL AVE & W ARTHINGTON ST,"$43,488.97",43488.97
28,Alley Resurfacing Menu (2025),S SACRAMENTO BLVD & W ROOSEVELT RD&W FILLMORE ST & S WHIPPLE ST,"$47,641.60",47641.6
28,Alley Resurfacing Menu (2025),W 12TH PL & S FAIRFIELD AVE&S CALIFORNIA BLVD & W 14TH ST,"$65,782.52",65782.52
28,Alley Resurfacing Menu (2025),W 12TH PL & S WASHTENAW AVE&S FAIRFIELD AVE & W 14TH ST,"$34,311.52",34311.52
28,Alley Resurfacing Menu (2025),W BOWLER ST & W POLK ST&S LEAVITT ST & W OGDEN AVE,"$53,419.99",53419.99
28,Alley Resurfacing Menu (2025),W CONGRESS PKWY & S SPAULDING AVE&S HOMAN AVE & W VAN BUREN ST,"$14,106.63",14106.63
28,Alley Resurfacing Menu (2025),W FIFTH AVE & S WHIPPLE ST&S SACRAMENTO BLVD & W JACKSON BLVD; 3010 W JACKSON BLVD,"$63,476.94",63476.94
28,Alley Resurfacing Menu (2025),W FILLMORE ST & S MOZART ST&S FRANCISCO AVE & W ROOSEVELT RD,"$40,988.35",40988.35
28,Alley Resurfacing Menu (2025),W FILLMORE ST & S WHIPPLE ST&S ALBANY AVE & W ROOSEVELT RD,"$46,210.53",46210.53
28,Alley Resurfacing Menu (2025),W FULTON ST & N KOSTNER AVE&N KILBOURN AVE & W LAKE ST,"$10,705.86",10705.86
28,Alley Resurfacing Menu (2025),W HARRISON ST & S CALIFORNIA AVE&S FRANCISCO AVE & W FLOURNOY ST,"$34,822.54",34822.54
28,Alley Resurfacing Menu (2025),W HARRISON ST & S WASHTENAW AVE&S CALIFORNIA AVE & W FLOURNOY ST,"$33,588.84",33588.84
28,Alley Resurfacing Menu (2025),W JACKSON BLVD & S ALBANY AVE&S TROY ST & W FIFTH AVE,"$63,802.38",63802.38
28,Alley Resurfacing Menu (2025),W TAYLOR ST & S LOOMIS ST&S ADA ST & W ARTHINGTON ST,"$5,253.09",5253.09
28,Alley Resurfacing Menu (2025),W VAN BUREN ST & S ST LOUIS AVE&S CENTRAL PARK AVE & W CONGRESS PKWY,"$51,463.62",51463.62
28,Alley Speed Hump Menu (2025),W LEXINGTON ST & S CAMPBELL AVE&S MAPLEWOOD AVE & W POLK ST,$725.00,725.0
28,Alley Speed Hump Menu (2025),W WASHINGTON BLVD & N CICERO AVE&N LAMON AVE & W MADISON ST,"$1,450.00",1450.0
28,Alley Speed Hump Menu (2025),W WILCOX ST & S SPRINGFIELD AVE&S HAMLIN BLVD & W ADAMS ST,"$2,175.00",2175.0
28,Alley Speed Hump Replacement (2025),S SACRAMENTO BLVD & W ROOSEVELT RD&W FILLMORE ST & S WHIPPLE ST,$0.00,0.0
28,Alley Speed Hump Replacement (2025),W 12TH PL & S FAIRFIELD AVE&S CALIFORNIA BLVD & W 14TH ST,$0.00,0.0
28,Alley Speed Hump Replacement (2025),W 12TH PL & S WASHTENAW AVE&S FAIRFIELD AVE & W 14TH ST,$0.00,0.0
28,Alley Speed Hump Replacement (2025),W BOWLER ST & W POLK ST&S LEAVITT ST & W OGDEN AVE,$0.00,0.0
28,Alley Speed Hump Replacement (2025),W CONGRESS PKWY & S SPAULDING AVE&S HOMAN AVE & W VAN BUREN ST,$0.00,0.0
28,Alley Speed Hump Replacement (2025),W GRENSHAW ST & S WESTERN AVE&S CAMPBELL AVE & W FILLMORE ST; 2420 W GRENSHAW ST,$0.00,0.0
28,Alley Speed Hump Replacement (2025),W HARRISON ST & S CALIFORNIA AVE&S FRANCISCO AVE & W FLOURNOY ST,$0.00,0.0
28,Alley Speed Hump Replacement (2025),W JACKSON BLVD & S ALBANY AVE&S TROY ST & W FIFTH AVE,$0.00,0.0
28,Alley Speed Hump Replacement (2025),W TAYLOR ST & S WESTERN AVE&S CAMPBELL AVE & W ARTHINGTON ST; 2420 W TAYLOR ST,$0.00,0.0
28,Miscellaneous CDOT Projects (2025),1101 S DESPLAINES ST,$660.00,660.0
28,Miscellaneous CDOT Projects (2025),3521 W MADISON ST,$300.00,300.0
28,Miscellaneous CDOT Projects (2025),3842 W WEST END AVE,$150.00,150.0
28,Miscellaneous CDOT Projects (2025),4937 W ADAMS ST,$150.00,150.0
28,"New Receptacle controller, Smart fixtures with outlets. Street Cul-de-Sac Menu (2025)",2440 W WASHBURNE AVE,"$36,660.41",36660.41
